Ano;Regiao;Curso;Ano Escolar;Valor Alunos;Valor RSI ;Valor GMM
2017;Freixo de Espada à Cinta;Cursos gerais;11º ano;;57;814.0
2017;Freixo de Espada à Cinta;Cursos gerais;12º ano;;57;814.0
2017;Freixo de Espada à Cinta;Cursos Tecnológicos e Profissionais;10º ano;;57;814.0
2017;Freixo de Espada à Cinta;Cursos Tecnológicos e Profissionais;11º ano;;57;814.0
2017;Freixo de Espada à Cinta;Cursos Tecnológicos e Profissionais;12º ano;;57;814.0
2017;Fronteira;Cursos gerais;10º ano;;25;887.9
2017;Fronteira;Cursos gerais;11º ano;;25;887.9
2017;Fronteira;Cursos gerais;12º ano;;25;887.9
2017;Fronteira;Cursos Tecnológicos e Profissionais;10º ano;;25;887.9
2017;Fronteira;Cursos Tecnológicos e Profissionais;11º ano;;25;887.9
2017;Fronteira;Cursos Tecnológicos e Profissionais;12º ano;;25;887.9
2017;Funchal;Cursos gerais;10º ano;12.1;1261;1112.8
2017;Funchal;Cursos gerais;11º ano;11.3;1261;1112.8
2017;Funchal;Cursos gerais;12º ano;26.2;1261;1112.8
2017;Funchal;Cursos Tecnológicos e Profissionais;10º ano;14.8;1261;1112.8
2017;Funchal;Cursos Tecnológicos e Profissionais;11º ano;7.3;1261;1112.8
2017;Funchal;Cursos Tecnológicos e Profissionais;12º ano;27.1;1261;1112.8
2017;Fundão;Cursos gerais;10º ano;18.9;289;875.7
2017;Fundão;Cursos gerais;11º ano;6.6;289;875.7
2017;Fundão;Cursos gerais;12º ano;14.3;289;875.7
2017;Fundão;Cursos Tecnológicos e Profissionais;10º ano;13.8;289;875.7
2017;Fundão;Cursos Tecnológicos e Profissionais;11º ano;5.3;289;875.7
2017;Fundão;Cursos Tecnológicos e Profissionais;12º ano;14.8;289;875.7
2017;Gavião;Cursos gerais;10º ano;;55;798.8
2017;Gavião;Cursos gerais;11º ano;;55;798.8
2017;Gavião;Cursos gerais;12º ano;;55;798.8
2017;Gavião;Cursos Tecnológicos e Profissionais;10º ano;;55;798.8
2017;Gavião;Cursos Tecnológicos e Profissionais;11º ano;;55;798.8
2017;Gavião;Cursos Tecnológicos e Profissionais;12º ano;;55;798.8
2017;Góis;Cursos gerais;10º ano;;24;763.2
2017;Góis;Cursos gerais;11º ano;;24;763.2
2017;Góis;Cursos gerais;12º ano;;24;763.2
2017;Góis;Cursos Tecnológicos e Profissionais;10º ano;;24;763.2
2017;Góis;Cursos Tecnológicos e Profissionais;11º ano;;24;763.2
2017;Góis;Cursos Tecnológicos e Profissionais;12º ano;;24;763.2
2017;Golegã;Cursos gerais;10º ano;19.0;33;897.7
2017;Golegã;Cursos gerais;11º ano;0.0;33;897.7
2017;Golegã;Cursos gerais;12º ano;15.8;33;897.7
2017;Golegã;Cursos Tecnológicos e Profissionais;10º ano;0.0;33;897.7
2017;Golegã;Cursos Tecnológicos e Profissionais;11º ano;0.0;33;897.7
2017;Golegã;Cursos Tecnológicos e Profissionais;12º ano;35.3;33;897.7
2017;Gondomar;Cursos gerais;10º ano;11.4;3233;937.3
2017;Gondomar;Cursos gerais;11º ano;4.6;3233;937.3
2017;Gondomar;Cursos gerais;12º ano;20.8;3233;937.3
2017;Gondomar;Cursos Tecnológicos e Profissionais;10º ano;3.1;3233;937.3
2017;Gondomar;Cursos Tecnológicos e Profissionais;11º ano;4.3;3233;937.3
2017;Gondomar;Cursos Tecnológicos e Profissionais;12º ano;22.2;3233;937.3
2017;Gouveia;Cursos gerais;10º ano;6.8;196;829.1
2017;Gouveia;Cursos gerais;11º ano;1.2;196;829.1
2017;Gouveia;Cursos gerais;12º ano;26.6;196;829.1
2017;Gouveia;Cursos Tecnológicos e Profissionais;10º ano;10.3;196;829.1
2017;Gouveia;Cursos Tecnológicos e Profissionais;11º ano;3.9;196;829.1
2017;Gouveia;Cursos Tecnológicos e Profissionais;12º ano;49.2;196;829.1
2017;Grândola;Cursos gerais;10º ano;14.3;126;937.4
2017;Grândola;Cursos gerais;11º ano;5.5;126;937.4
2017;Grândola;Cursos gerais;12º ano;8.9;126;937.4
2017;Grândola;Cursos Tecnológicos e Profissionais;10º ano;9.9;126;937.4
2017;Grândola;Cursos Tecnológicos e Profissionais;11º ano;8.2;126;937.4
2017;Grândola;Cursos Tecnológicos e Profissionais;12º ano;11.5;126;937.4
2017;Guarda;Cursos gerais;10º ano;11.9;587;1000.1
2017;Guarda;Cursos gerais;11º ano;8.6;587;1000.1
2017;Guarda;Cursos gerais;12º ano;17.5;587;1000.1
2017;Guarda;Cursos Tecnológicos e Profissionais;10º ano;0.6;587;1000.1
2017;Guarda;Cursos Tecnológicos e Profissionais;11º ano;0.0;587;1000.1
2017;Guarda;Cursos Tecnológicos e Profissionais;12º ano;15.2;587;1000.1
2017;Guimarães;Cursos gerais;10º ano;11.5;481;896.6
2017;Guimarães;Cursos gerais;11º ano;7.2;481;896.6
2017;Guimarães;Cursos gerais;12º ano;31.0;481;896.6
2017;Guimarães;Cursos Tecnológicos e Profissionais;10º ano;7.1;481;896.6
2017;Guimarães;Cursos Tecnológicos e Profissionais;11º ano;2.4;481;896.6
2017;Guimarães;Cursos Tecnológicos e Profissionais;12º ano;19.8;481;896.6
2017;Horta;Cursos gerais;10º ano;44.6;170;1060.2
2017;Horta;Cursos gerais;11º ano;24.2;170;1060.2
2017;Horta;Cursos gerais;12º ano;13.3;170;1060.2
2017;Horta;Cursos Tecnológicos e Profissionais;10º ano;6.2;170;1060.2
2017;Horta;Cursos Tecnológicos e Profissionais;11º ano;0.0;170;1060.2
2017;Horta;Cursos Tecnológicos e Profissionais;12º ano;3.7;170;1060.2
2017;Idanha-a-Nova;Cursos gerais;10º ano;18.6;227;848.0
2017;Idanha-a-Nova;Cursos gerais;11º ano;14.6;227;848.0
2017;Idanha-a-Nova;Cursos gerais;12º ano;33.3;227;848.0
2017;Idanha-a-Nova;Cursos Tecnológicos e Profissionais;10º ano;3.1;227;848.0
2017;Idanha-a-Nova;Cursos Tecnológicos e Profissionais;11º ano;6.9;227;848.0
2017;Idanha-a-Nova;Cursos Tecnológicos e Profissionais;12º ano;12.1;227;848.0
2017;Ílhavo;Cursos gerais;10º ano;20.0;387;1050.0
2017;Ílhavo;Cursos gerais;11º ano;4.7;387;1050.0
2017;Ílhavo;Cursos gerais;12º ano;29.7;387;1050.0
2017;Ílhavo;Cursos Tecnológicos e Profissionais;10º ano;9.5;387;1050.0
2017;Ílhavo;Cursos Tecnológicos e Profissionais;11º ano;4.9;387;1050.0
2017;Ílhavo;Cursos Tecnológicos e Profissionais;12º ano;47.2;387;1050.0
2017;Lagoa;Cursos gerais;10º ano;29.3;221;964.5
2017;Lagoa;Cursos gerais;11º ano;11.5;221;964.5
2017;Lagoa;Cursos gerais;12º ano;34.2;221;964.5
2017;Lagoa;Cursos Tecnológicos e Profissionais;10º ano;1.5;221;964.5
2017;Lagoa;Cursos Tecnológicos e Profissionais;11º ano;5.4;221;964.5
2017;Lagoa;Cursos Tecnológicos e Profissionais;12º ano;61.7;221;964.5
2017;Lagoa [R.A.A.];Cursos gerais;10º ano;41.7;969;894.7
2017;Lagoa [R.A.A.];Cursos gerais;11º ano;16.7;969;894.7
2017;Lagoa [R.A.A.];Cursos gerais;12º ano;31.1;969;894.7
2017;Lagoa [R.A.A.];Cursos Tecnológicos e Profissionais;10º ano;36.9;969;894.7
2017;Lagoa [R.A.A.];Cursos Tecnológicos e Profissionais;11º ano;22.0;969;894.7
2017;Lagoa [R.A.A.];Cursos Tecnológicos e Profissionais;12º ano;60.3;969;894.7
2017;Lagos;Cursos gerais;10º ano;24.2;154;906.9
2017;Lagos;Cursos gerais;11º ano;12.2;154;906.9
2017;Lagos;Cursos gerais;12º ano;35.1;154;906.9
2017;Lagos;Cursos Tecnológicos e Profissionais;10º ano;11.9;154;906.9
2017;Lagos;Cursos Tecnológicos e Profissionais;11º ano;6.1;154;906.9
2017;Lagos;Cursos Tecnológicos e Profissionais;12º ano;43.2;154;906.9
2017;Lajes das Flores;Cursos gerais;10º ano;;;1004.5
2017;Lajes das Flores;Cursos gerais;11º ano;;;1004.5
2017;Lajes das Flores;Cursos gerais;12º ano;;;1004.5
2017;Lajes das Flores;Cursos Tecnológicos e Profissionais;10º ano;;;1004.5
2017;Lajes das Flores;Cursos Tecnológicos e Profissionais;11º ano;;;1004.5
2017;Lajes das Flores;Cursos Tecnológicos e Profissionais;12º ano;;;1004.5
2017;Lajes do Pico;Cursos gerais;10º ano;10.7;48;797.2
2017;Lajes do Pico;Cursos gerais;11º ano;10.8;48;797.2
2017;Lajes do Pico;Cursos gerais;12º ano;51.6;48;797.2
2017;Lajes do Pico;Cursos Tecnológicos e Profissionais;10º ano;;48;797.2
2017;Lajes do Pico;Cursos Tecnológicos e Profissionais;11º ano;;48;797.2
2017;Lajes do Pico;Cursos Tecnológicos e Profissionais;12º ano;0.0;48;797.2
2017;Lamego;Cursos gerais;10º ano;18.1;326;863.1
2017;Lamego;Cursos gerais;11º ano;6.4;326;863.1
2017;Lamego;Cursos gerais;12º ano;28.2;326;863.1
2017;Lamego;Cursos Tecnológicos e Profissionais;10º ano;7.5;326;863.1
2017;Lamego;Cursos Tecnológicos e Profissionais;11º ano;4.5;326;863.1
2017;Lamego;Cursos Tecnológicos e Profissionais;12º ano;8.3;326;863.1
2017;Leiria;Cursos gerais;10º ano;13.7;553;1050.1
2017;Leiria;Cursos gerais;11º ano;7.8;553;1050.1
2017;Leiria;Cursos gerais;12º ano;26.7;553;1050.1
2017;Leiria;Cursos Tecnológicos e Profissionais;10º ano;5.3;553;1050.1
2017;Leiria;Cursos Tecnológicos e Profissionais;11º ano;1.9;553;1050.1
2017;Leiria;Cursos Tecnológicos e Profissionais;12º ano;20.0;553;1050.1
2017;Lisboa;Cursos gerais;10º ano;19.8;7815;1579.2
2017;Lisboa;Cursos gerais;11º ano;12.2;7815;1579.2
2017;Lisboa;Cursos gerais;12º ano;26.1;7815;1579.2
2017;Lisboa;Cursos Tecnológicos e Profissionais;10º ano;9.0;7815;1579.2
2017;Lisboa;Cursos Tecnológicos e Profissionais;11º ano;7.2;7815;1579.2
2017;Lisboa;Cursos Tecnológicos e Profissionais;12º ano;32.8;7815;1579.2
2017;Loulé;Cursos gerais;10º ano;19.2;461;992.4
2017;Loulé;Cursos gerais;11º ano;13.5;461;992.4
2017;Loulé;Cursos gerais;12º ano;33.8;461;992.4
2017;Loulé;Cursos Tecnológicos e Profissionais;10º ano;9.2;461;992.4
2017;Loulé;Cursos Tecnológicos e Profissionais;11º ano;5.3;461;992.4
2017;Loulé;Cursos Tecnológicos e Profissionais;12º ano;24.3;461;992.4
2017;Loures;Cursos gerais;10º ano;22.3;2304;1159.9
2017;Loures;Cursos gerais;11º ano;10.8;2304;1159.9
2017;Loures;Cursos gerais;12º ano;29.1;2304;1159.9
2017;Loures;Cursos Tecnológicos e Profissionais;10º ano;5.8;2304;1159.9
2017;Loures;Cursos Tecnológicos e Profissionais;11º ano;4.0;2304;1159.9
2017;Loures;Cursos Tecnológicos e Profissionais;12º ano;31.5;2304;1159.9
2017;Lourinhã;Cursos gerais;10º ano;19.0;174;868.5
2017;Lourinhã;Cursos gerais;11º ano;7.4;174;868.5
2017;Lourinhã;Cursos gerais;12º ano;29.1;174;868.5
2017;Lourinhã;Cursos Tecnológicos e Profissionais;10º ano;5.9;174;868.5
2017;Lourinhã;Cursos Tecnológicos e Profissionais;11º ano;2.3;174;868.5
2017;Lourinhã;Cursos Tecnológicos e Profissionais;12º ano;57.1;174;868.5
2017;Lousã;Cursos gerais;10º ano;11.8;202;927.0
2017;Lousã;Cursos gerais;11º ano;18.5;202;927.0
2017;Lousã;Cursos gerais;12º ano;15.4;202;927.0
2017;Lousã;Cursos Tecnológicos e Profissionais;10º ano;10.0;202;927.0
2017;Lousã;Cursos Tecnológicos e Profissionais;11º ano;5.9;202;927.0
2017;Lousã;Cursos Tecnológicos e Profissionais;12º ano;7.1;202;927.0
2017;Lousada;Cursos gerais;10º ano;14.6;454;762.3
2017;Lousada;Cursos gerais;11º ano;7.8;454;762.3
2017;Lousada;Cursos gerais;12º ano;28.1;454;762.3
2017;Lousada;Cursos Tecnológicos e Profissionais;10º ano;4.9;454;762.3
2017;Lousada;Cursos Tecnológicos e Profissionais;11º ano;7.8;454;762.3
2017;Lousada;Cursos Tecnológicos e Profissionais;12º ano;17.1;454;762.3
2017;Mação;Cursos gerais;10º ano;11.4;32;821.8
2017;Mação;Cursos gerais;11º ano;0.0;32;821.8
2017;Mação;Cursos gerais;12º ano;21.4;32;821.8
2017;Mação;Cursos Tecnológicos e Profissionais;10º ano;6.8;32;821.8
2017;Mação;Cursos Tecnológicos e Profissionais;11º ano;2.6;32;821.8
2017;Mação;Cursos Tecnológicos e Profissionais;12º ano;10.5;32;821.8
2017;Macedo de Cavaleiros;Cursos gerais;10º ano;18.4;196;828.6
2017;Macedo de Cavaleiros;Cursos gerais;11º ano;14.5;196;828.6
2017;Macedo de Cavaleiros;Cursos gerais;12º ano;34.1;196;828.6
2017;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;10º ano;4.0;196;828.6
2017;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;11º ano;7.1;196;828.6
2017;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;12º ano;29.6;196;828.6
2017;Machico;Cursos gerais;10º ano;7.9;186;1089.9
2017;Machico;Cursos gerais;11º ano;8.5;186;1089.9
2017;Machico;Cursos gerais;12º ano;27.0;186;1089.9
2017;Machico;Cursos Tecnológicos e Profissionais;10º ano;37.9;186;1089.9
2017;Machico;Cursos Tecnológicos e Profissionais;11º ano;3.4;186;1089.9
2017;Machico;Cursos Tecnológicos e Profissionais;12º ano;17.4;186;1089.9
2017;Madalena;Cursos gerais;10º ano;16.3;86;877.9
2017;Madalena;Cursos gerais;11º ano;6.1;86;877.9
2017;Madalena;Cursos gerais;12º ano;37.2;86;877.9
2017;Madalena;Cursos Tecnológicos e Profissionais;10º ano;15.6;86;877.9
2017;Madalena;Cursos Tecnológicos e Profissionais;11º ano;29.7;86;877.9
2017;Madalena;Cursos Tecnológicos e Profissionais;12º ano;48.6;86;877.9
2017;Mafra;Cursos gerais;10º ano;16.2;299;930.0
2017;Mafra;Cursos gerais;11º ano;10.2;299;930.0
2017;Mafra;Cursos gerais;12º ano;29.2;299;930.0
2017;Mafra;Cursos Tecnológicos e Profissionais;10º ano;8.6;299;930.0
2017;Mafra;Cursos Tecnológicos e Profissionais;11º ano;1.9;299;930.0
2017;Mafra;Cursos Tecnológicos e Profissionais;12º ano;43.0;299;930.0
2017;Maia;Cursos gerais;10º ano;20.7;1799;1150.3
2017;Maia;Cursos gerais;11º ano;6.7;1799;1150.3
2017;Maia;Cursos gerais;12º ano;20.1;1799;1150.3
2017;Maia;Cursos Tecnológicos e Profissionais;10º ano;12.7;1799;1150.3
2017;Maia;Cursos Tecnológicos e Profissionais;11º ano;5.7;1799;1150.3
2017;Maia;Cursos Tecnológicos e Profissionais;12º ano;16.9;1799;1150.3
2017;Mangualde;Cursos gerais;10º ano;10.8;209;1043.1
2017;Mangualde;Cursos gerais;11º ano;8.0;209;1043.1
2017;Mangualde;Cursos gerais;12º ano;36.6;209;1043.1
2017;Mangualde;Cursos Tecnológicos e Profissionais;10º ano;5.7;209;1043.1
2017;Mangualde;Cursos Tecnológicos e Profissionais;11º ano;1.5;209;1043.1
2017;Mangualde;Cursos Tecnológicos e Profissionais;12º ano;44.7;209;1043.1
2017;Manteigas;Cursos gerais;10º ano;25.0;22;768.8
2017;Manteigas;Cursos gerais;11º ano;6.2;22;768.8
2017;Manteigas;Cursos gerais;12º ano;22.2;22;768.8
2017;Manteigas;Cursos Tecnológicos e Profissionais;10º ano;0.0;22;768.8
2017;Manteigas;Cursos Tecnológicos e Profissionais;11º ano;0.0;22;768.8
2017;Manteigas;Cursos Tecnológicos e Profissionais;12º ano;0.0;22;768.8
2017;Marco de Canaveses;Cursos gerais;10º ano;9.6;958;824.9
2017;Marco de Canaveses;Cursos gerais;11º ano;4.0;958;824.9
2017;Marco de Canaveses;Cursos gerais;12º ano;21.1;958;824.9
2017;Marco de Canaveses;Cursos Tecnológicos e Profissionais;10º ano;5.5;958;824.9
2017;Marco de Canaveses;Cursos Tecnológicos e Profissionais;11º ano;2.9;958;824.9
2017;Marco de Canaveses;Cursos Tecnológicos e Profissionais;12º ano;23.9;958;824.9
2017;Marinha Grande;Cursos gerais;10º ano;8.7;327;1248.9
2017;Marinha Grande;Cursos gerais;11º ano;6.2;327;1248.9
2017;Marinha Grande;Cursos gerais;12º ano;24.8;327;1248.9
2017;Marinha Grande;Cursos Tecnológicos e Profissionais;10º ano;1.3;327;1248.9
2017;Marinha Grande;Cursos Tecnológicos e Profissionais;11º ano;0.0;327;1248.9
2017;Marinha Grande;Cursos Tecnológicos e Profissionais;12º ano;21.7;327;1248.9
2017;Marvão;Cursos gerais;10º ano;;20;747.2
2017;Marvão;Cursos gerais;11º ano;;20;747.2
2017;Marvão;Cursos gerais;12º ano;;20;747.2
2017;Marvão;Cursos Tecnológicos e Profissionais;10º ano;;20;747.2
2017;Marvão;Cursos Tecnológicos e Profissionais;11º ano;;20;747.2
2017;Marvão;Cursos Tecnológicos e Profissionais;12º ano;;20;747.2
2017;Matosinhos;Cursos gerais;10º ano;18.1;2978;1221.1
2017;Matosinhos;Cursos gerais;11º ano;8.6;2978;1221.1
2017;Matosinhos;Cursos gerais;12º ano;29.0;2978;1221.1
2017;Matosinhos;Cursos Tecnológicos e Profissionais;10º ano;6.2;2978;1221.1
2017;Matosinhos;Cursos Tecnológicos e Profissionais;11º ano;4.5;2978;1221.1
2017;Matosinhos;Cursos Tecnológicos e Profissionais;12º ano;14.5;2978;1221.1
2017;Mealhada;Cursos gerais;10º ano;6.6;49;1004.5
2017;Mealhada;Cursos gerais;11º ano;4.4;49;1004.5
2017;Mealhada;Cursos gerais;12º ano;22.8;49;1004.5
2017;Mealhada;Cursos Tecnológicos e Profissionais;10º ano;3.7;49;1004.5
2017;Mealhada;Cursos Tecnológicos e Profissionais;11º ano;0.0;49;1004.5
2017;Mealhada;Cursos Tecnológicos e Profissionais;12º ano;17.8;49;1004.5
2017;Mêda;Cursos gerais;10º ano;15.4;24;842.1
2017;Mêda;Cursos gerais;11º ano;5.9;24;842.1
2017;Mêda;Cursos gerais;12º ano;17.6;24;842.1
2017;Mêda;Cursos Tecnológicos e Profissionais;10º ano;;24;842.1
2017;Mêda;Cursos Tecnológicos e Profissionais;11º ano;;24;842.1
2017;Mêda;Cursos Tecnológicos e Profissionais;12º ano;;24;842.1
2017;Melgaço;Cursos gerais;10º ano;18.7;13;826.9
2017;Melgaço;Cursos gerais;11º ano;4.3;13;826.9
2017;Melgaço;Cursos gerais;12º ano;29.3;13;826.9
2017;Melgaço;Cursos Tecnológicos e Profissionais;10º ano;5.6;13;826.9
2017;Melgaço;Cursos Tecnológicos e Profissionais;11º ano;;13;826.9
2017;Melgaço;Cursos Tecnológicos e Profissionais;12º ano;;13;826.9
2017;Mértola;Cursos gerais;10º ano;19.0;62;803.5
2017;Mértola;Cursos gerais;11º ano;5.9;62;803.5
2017;Mértola;Cursos gerais;12º ano;10.3;62;803.5
2017;Mértola;Cursos Tecnológicos e Profissionais;10º ano;29.4;62;803.5
2017;Mértola;Cursos Tecnológicos e Profissionais;11º ano;0.0;62;803.5
2017;Mértola;Cursos Tecnológicos e Profissionais;12º ano;0.0;62;803.5
2017;Mesão Frio;Cursos gerais;10º ano;10.0;66;839.5
2017;Mesão Frio;Cursos gerais;11º ano;3.6;66;839.5
2017;Mesão Frio;Cursos gerais;12º ano;23.3;66;839.5
2017;Mesão Frio;Cursos Tecnológicos e Profissionais;10º ano;0.0;66;839.5
2017;Mesão Frio;Cursos Tecnológicos e Profissionais;11º ano;0.0;66;839.5
2017;Mesão Frio;Cursos Tecnológicos e Profissionais;12º ano;33.3;66;839.5
2017;Mira;Cursos gerais;10º ano;9.8;52;887.5
2017;Mira;Cursos gerais;11º ano;10.8;52;887.5
2017;Mira;Cursos gerais;12º ano;20.3;52;887.5
2017;Mira;Cursos Tecnológicos e Profissionais;10º ano;3.2;52;887.5
2017;Mira;Cursos Tecnológicos e Profissionais;11º ano;0.0;52;887.5
2017;Mira;Cursos Tecnológicos e Profissionais;12º ano;35.7;52;887.5
2017;Miranda do Corvo;Cursos gerais;10º ano;21.8;65;826.8
2017;Miranda do Corvo;Cursos gerais;11º ano;8.3;65;826.8
2017;Miranda do Corvo;Cursos gerais;12º ano;18.4;65;826.8
2017;Miranda do Corvo;Cursos Tecnológicos e Profissionais;10º ano;8.0;65;826.8
2017;Miranda do Corvo;Cursos Tecnológicos e Profissionais;11º ano;5.0;65;826.8
2017;Miranda do Corvo;Cursos Tecnológicos e Profissionais;12º ano;29.6;65;826.8
2017;Miranda do Douro;Cursos gerais;10º ano;23.8;43;874.4
2017;Miranda do Douro;Cursos gerais;11º ano;5.3;43;874.4
2017;Miranda do Douro;Cursos gerais;12º ano;42.3;43;874.4
2017;Miranda do Douro;Cursos Tecnológicos e Profissionais;10º ano;0.0;43;874.4
2017;Miranda do Douro;Cursos Tecnológicos e Profissionais;11º ano;16.7;43;874.4
2017;Miranda do Douro;Cursos Tecnológicos e Profissionais;12º ano;;43;874.4
2017;Mirandela;Cursos gerais;10º ano;11.2;210;891.2
2017;Mirandela;Cursos gerais;11º ano;15.0;210;891.2
2017;Mirandela;Cursos gerais;12º ano;37.6;210;891.2
2017;Mirandela;Cursos Tecnológicos e Profissionais;10º ano;6.5;210;891.2
2017;Mirandela;Cursos Tecnológicos e Profissionais;11º ano;3.4;210;891.2
2017;Mirandela;Cursos Tecnológicos e Profissionais;12º ano;14.4;210;891.2
2017;Mogadouro;Cursos gerais;10º ano;12.8;78;828.3
2017;Mogadouro;Cursos gerais;11º ano;27.6;78;828.3
2017;Mogadouro;Cursos gerais;12º ano;45.2;78;828.3
2017;Mogadouro;Cursos Tecnológicos e Profissionais;10º ano;5.6;78;828.3
2017;Mogadouro;Cursos Tecnológicos e Profissionais;11º ano;0.0;78;828.3
2017;Mogadouro;Cursos Tecnológicos e Profissionais;12º ano;0.0;78;828.3
2017;Moimenta da Beira;Cursos gerais;10º ano;29.3;225;775.9
2017;Moimenta da Beira;Cursos gerais;11º ano;3.3;225;775.9
2017;Moimenta da Beira;Cursos gerais;12º ano;8.9;225;775.9
2017;Moimenta da Beira;Cursos Tecnológicos e Profissionais;10º ano;4.8;225;775.9
2017;Moimenta da Beira;Cursos Tecnológicos e Profissionais;11º ano;3.0;225;775.9
2017;Moimenta da Beira;Cursos Tecnológicos e Profissionais;12º ano;31.8;225;775.9
2017;Moita;Cursos gerais;10º ano;22.1;1525;950.2
2017;Moita;Cursos gerais;11º ano;16.2;1525;950.2
2017;Moita;Cursos gerais;12º ano;39.3;1525;950.2
2017;Moita;Cursos Tecnológicos e Profissionais;10º ano;1.0;1525;950.2
2017;Moita;Cursos Tecnológicos e Profissionais;11º ano;0.4;1525;950.2
2017;Moita;Cursos Tecnológicos e Profissionais;12º ano;38.2;1525;950.2
2017;Monção;Cursos gerais;10º ano;16.8;53;831.3
2017;Monção;Cursos gerais;11º ano;6.1;53;831.3
2017;Monção;Cursos gerais;12º ano;43.6;53;831.3
2017;Monção;Cursos Tecnológicos e Profissionais;10º ano;5.5;53;831.3
2017;Monção;Cursos Tecnológicos e Profissionais;11º ano;4.6;53;831.3
2017;Monção;Cursos Tecnológicos e Profissionais;12º ano;5.6;53;831.3
2017;Monchique;Cursos gerais;10º ano;;22;853.2
2017;Monchique;Cursos gerais;11º ano;;22;853.2
2017;Monchique;Cursos gerais;12º ano;;22;853.2
2017;Monchique;Cursos Tecnológicos e Profissionais;10º ano;;22;853.2
2017;Monchique;Cursos Tecnológicos e Profissionais;11º ano;;22;853.2
2017;Monchique;Cursos Tecnológicos e Profissionais;12º ano;;22;853.2
2017;Mondim de Basto;Cursos gerais;10º ano;13.5;74;747.5
2017;Mondim de Basto;Cursos gerais;11º ano;3.6;74;747.5
2017;Mondim de Basto;Cursos gerais;12º ano;20.5;74;747.5
2017;Mondim de Basto;Cursos Tecnológicos e Profissionais;10º ano;8.3;74;747.5
2017;Mondim de Basto;Cursos Tecnológicos e Profissionais;11º ano;13.2;74;747.5
2017;Mondim de Basto;Cursos Tecnológicos e Profissionais;12º ano;24.1;74;747.5
2017;Monforte;Cursos gerais;10º ano;;203;960.7
2017;Monforte;Cursos gerais;11º ano;;203;960.7
2017;Monforte;Cursos gerais;12º ano;;203;960.7
2017;Monforte;Cursos Tecnológicos e Profissionais;10º ano;;203;960.7
2017;Monforte;Cursos Tecnológicos e Profissionais;11º ano;;203;960.7
2017;Monforte;Cursos Tecnológicos e Profissionais;12º ano;;203;960.7
2017;Montalegre;Cursos gerais;10º ano;37.9;43;819.7
2017;Montalegre;Cursos gerais;11º ano;11.6;43;819.7
2017;Montalegre;Cursos gerais;12º ano;27.3;43;819.7
2017;Montalegre;Cursos Tecnológicos e Profissionais;10º ano;15.4;43;819.7
2017;Montalegre;Cursos Tecnológicos e Profissionais;11º ano;22.2;43;819.7
2017;Montalegre;Cursos Tecnológicos e Profissionais;12º ano;6.2;43;819.7
2017;Montemor-o-Novo;Cursos gerais;10º ano;5.3;110;923.9
2017;Montemor-o-Novo;Cursos gerais;11º ano;0.0;110;923.9
2017;Montemor-o-Novo;Cursos gerais;12º ano;28.1;110;923.9
2017;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;10º ano;8.8;110;923.9
2017;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;11º ano;19.0;110;923.9
2017;Montemor-o-Novo;Cursos Tecnológicos e Profissionais;12º ano;58.3;110;923.9
2017;Montemor-o-Velho;Cursos gerais;10º ano;8.8;113;938.1
2017;Montemor-o-Velho;Cursos gerais;11º ano;7.0;113;938.1
2017;Montemor-o-Velho;Cursos gerais;12º ano;33.3;113;938.1
2017;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;10º ano;4.7;113;938.1
2017;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;11º ano;0.0;113;938.1
2017;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;12º ano;18.9;113;938.1
2017;Montijo;Cursos gerais;10º ano;16.8;814;995.4
2017;Montijo;Cursos gerais;11º ano;8.9;814;995.4
2017;Montijo;Cursos gerais;12º ano;31.0;814;995.4
2017;Montijo;Cursos Tecnológicos e Profissionais;10º ano;11.2;814;995.4
2017;Montijo;Cursos Tecnológicos e Profissionais;11º ano;12.5;814;995.4
2017;Montijo;Cursos Tecnológicos e Profissionais;12º ano;51.4;814;995.4
2017;Mora;Cursos gerais;10º ano;38.1;54;865.7
2017;Mora;Cursos gerais;11º ano;4.3;54;865.7
2017;Mora;Cursos gerais;12º ano;25.0;54;865.7
2017;Mora;Cursos Tecnológicos e Profissionais;10º ano;;54;865.7
2017;Mora;Cursos Tecnológicos e Profissionais;11º ano;;54;865.7
2017;Mora;Cursos Tecnológicos e Profissionais;12º ano;;54;865.7
2017;Mortágua;Cursos gerais;10º ano;7.8;33;941.3
2017;Mortágua;Cursos gerais;11º ano;8.6;33;941.3
2017;Mortágua;Cursos gerais;12º ano;30.8;33;941.3
2017;Mortágua;Cursos Tecnológicos e Profissionais;10º ano;0.0;33;941.3
2017;Mortágua;Cursos Tecnológicos e Profissionais;11º ano;0.0;33;941.3
2017;Mortágua;Cursos Tecnológicos e Profissionais;12º ano;0.0;33;941.3
2017;Moura;Cursos gerais;10º ano;9.4;827;882.4
2017;Moura;Cursos gerais;11º ano;10.3;827;882.4
2017;Moura;Cursos gerais;12º ano;49.4;827;882.4
