Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor GMM
2013;Fafe;0.0;0.0;0.303;0.0;0.864;0.0;0.673;0.056;720.8
2013;Felgueiras;0.293;0.0;0.07;0.0;1.0;0.317;0.432;0.047;714.9
2013;Ferreira do Alentejo;0.296;0.0;0.233;0.0;0.648;0.087;0.248;0.303;884.7
2013;Ferreira do Zêzere;1.0;0.0;0.627;0.0;1.0;0.0;0.046;0.169;795.4
2013;Figueira de Castelo Rodrigo;0.348;0.286;0.213;0.0;0.777;0.85;0.191;0.058;721.7
2013;Figueiró dos Vinhos;0.0;0.0;0.056;0.289;0.544;0.15;0.151;0.177;801.2
2013;Fornos de Algodres;0.202;0.0;0.0;0.0;1.0;1.0;0.098;0.03;703.5
2013;Freixo de Espada à Cinta;0.282;0.282;0.282;0.282;0.282;0.812;0.037;0.055;719.9
2013;Fronteira;0.289;0.289;0.289;0.289;0.289;0.0;0.071;0.206;820.1
2013;Fundão;0.08;0.0;0.223;0.0;0.725;0.209;0.336;0.159;789.2
2013;Gavião;0.282;0.282;0.282;0.282;0.282;0.0;0.061;0.078;735.5
2013;Góis;0.282;0.282;0.282;0.282;0.282;0.282;0.057;0.046;713.7
2013;Golegã;0.425;0.0;0.293;0.0;0.0;0.0;0.037;0.239;841.7
2013;Gondomar;0.247;0.0;0.021;0.0;0.732;0.662;1.0;0.317;893.6
2013;Gouveia;0.223;0.0;0.544;0.0;1.0;1.0;0.236;0.151;783.4
2013;Grândola;0.348;0.0;0.185;0.0;0.77;0.0;0.191;0.284;871.7
2013;Guarda;0.035;0.0;0.052;0.0;0.777;1.0;0.875;0.34;908.9
2013;Guimarães;0.146;0.0;0.028;0.0;0.78;0.383;1.0;0.216;826.9
2013;Horta;0.909;0.0;0.324;0.0;1.0;0.0;0.332;0.376;933.0
2013;Idanha-a-Nova;0.505;0.063;0.286;0.0;1.0;1.0;0.257;0.111;757.4
2013;Ílhavo;0.321;0.0;0.199;0.0;0.986;0.812;0.629;0.473;996.9
2013;Lagoa;0.087;0.073;0.066;0.122;0.812;0.93;0.411;0.356;919.5
2013;Lagoa [R.A.A.];1.0;0.314;0.767;0.314;1.0;0.314;1.0;0.376;933.0
2013;Lagos;0.331;0.268;0.373;0.087;1.0;1.0;0.583;0.275;866.2
2013;Lajes das Flores;0.3;0.3;0.3;0.3;0.3;0.3;0.155;0.376;933.0
2013;Lajes do Pico;0.087;0.3;0.233;0.0;0.76;0.348;0.06;0.376;933.0
2013;Lamego;0.321;0.0;0.153;0.0;0.718;0.488;0.536;0.194;812.0
2013;Leiria;0.0;0.0;0.122;0.0;0.662;0.693;1.0;0.462;990.1
2013;Loulé;0.192;0.0;0.512;0.0;1.0;1.0;0.91;0.401;949.4
2013;Lourinhã;0.0;0.0;0.122;0.0;1.0;0.958;0.289;0.219;828.6
2013;Lousã;0.39;0.0;0.547;0.0;1.0;1.0;0.283;0.296;880.1
2013;Lousada;0.157;0.0;0.028;0.0;1.0;0.314;0.776;0.024;699.1
2013;Mação;0.0;0.0;0.47;0.0;1.0;1.0;0.025;0.14;776.1
2013;Macedo de Cavaleiros;0.739;0.0;0.0;0.0;1.0;1.0;0.222;0.184;805.8
2013;Madalena;0.376;0.523;0.077;0.15;1.0;0.0;0.108;0.376;933.0
2013;Mafra;0.125;0.279;0.101;0.0;0.686;0.735;0.56;0.315;892.5
2013;Mangualde;0.948;0.174;0.373;0.0;0.895;1.0;0.289;0.362;923.6
2013;Manteigas;0.0;0.15;0.125;0.0;0.314;0.0;0.018;0.114;759.2
2013;Marco de Canaveses;0.087;0.0;0.042;0.0;0.683;0.181;1.0;0.19;809.2
2013;Marvão;0.282;0.282;0.282;0.282;0.282;0.282;0.046;0.036;707.4
2013;Mealhada;0.15;0.0;0.265;0.0;1.0;0.0;0.09;0.417;959.9
2013;Mêda;0.697;0.286;0.568;0.0;0.648;0.425;0.019;0.138;775.1
2013;Melgaço;0.077;0.0;0.0;0.0;0.958;0.0;0.019;0.111;757.2
2013;Mértola;0.017;0.495;0.627;0.0;0.376;0.087;0.065;0.164;792.1
2013;Mesão Frio;0.0;0.105;0.0;0.0;0.676;0.265;0.119;0.041;710.7
2013;Mira;0.143;0.0;0.077;0.0;0.854;1.0;0.051;0.227;833.9
2013;Miranda do Corvo;0.495;0.38;0.0;0.0;0.763;0.523;0.125;0.155;786.6
2013;Miranda do Douro;0.425;0.0;0.564;0.0;1.0;1.0;0.075;0.216;826.5
2013;Mirandela;0.369;0.0;0.314;0.0;1.0;0.606;0.29;0.239;841.9
2013;Mogadouro;0.369;0.233;0.467;0.0;1.0;0.0;0.053;0.155;786.5
2013;Moimenta da Beira;0.331;0.436;0.0;0.0;0.69;0.564;0.281;0.079;736.1
2013;Moita;0.397;0.0;0.477;0.0;1.0;0.725;1.0;0.379;935.1
2013;Monção;0.0;0.0;0.0;0.0;0.822;0.031;0.071;0.155;786.5
2013;Monchique;0.286;0.286;0.286;0.286;0.286;0.286;0.032;0.134;772.3
2013;Mondim de Basto;0.0;0.0;0.007;0.547;1.0;0.0;0.133;0.063;725.4
2013;Monforte;0.3;0.3;0.3;0.3;0.3;0.3;0.257;0.354;918.6
2013;Montalegre;0.613;0.0;0.498;0.0;0.523;0.0;0.034;0.147;781.1
2013;Montemor-o-Novo;0.432;0.0;0.028;0.0;1.0;0.233;0.215;0.294;878.7
2013;Montemor-o-Velho;0.477;0.049;0.233;0.0;1.0;1.0;0.251;0.203;818.3
2013;Montijo;0.443;0.0;0.272;0.0;1.0;0.882;1.0;0.442;976.6
2013;Mora;0.958;0.293;0.603;0.0;0.0;0.293;0.089;0.234;838.6
2013;Mortágua;0.0;0.265;0.0;0.3;0.871;1.0;0.02;0.301;883.3
2013;Moura;0.495;0.0;0.408;0.0;0.373;0.244;1.0;0.265;859.1
2013;Mourão;0.289;0.289;0.289;0.289;0.289;0.289;0.29;0.156;786.7
2013;Murça;0.066;0.0;0.0;0.0;0.85;0.251;0.143;0.085;740.0
2013;Murtosa;0.289;0.0;0.0;0.289;0.105;1.0;0.072;0.149;782.5
2013;Nazaré;0.233;0.0;0.334;0.0;0.937;0.178;0.169;0.196;813.4
2013;Nelas;0.073;0.0;0.54;0.0;0.206;1.0;0.288;0.39;942.0
2013;Nisa;0.0;0.328;0.0;0.0;0.582;0.369;0.077;0.163;791.8
2013;Nordeste;0.314;0.303;0.683;0.303;1.0;0.303;0.309;0.376;933.0
2013;Óbidos;0.286;0.3;0.669;0.0;1.0;0.3;0.058;0.377;933.5
2013;Odemira;0.303;0.303;0.401;0.017;1.0;0.728;0.251;0.267;860.9
2013;Odivelas;0.481;0.0;0.446;0.0;1.0;1.0;1.0;0.348;914.4
2013;Oleiros;0.087;0.0;0.286;0.289;0.265;0.289;0.016;0.206;820.4
2013;Olhão;0.373;0.401;0.167;0.237;1.0;1.0;0.743;0.346;913.1
2013;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.868;0.941;0.532;0.394;944.6
2013;Oliveira do Bairro;0.0;0.0;0.164;0.0;0.502;0.523;0.307;0.356;919.5
2013;Oliveira do Hospital;0.279;0.101;0.16;0.0;0.397;0.244;0.228;0.118;761.9
2013;Ourém;0.108;0.084;0.017;0.0;1.0;1.0;0.183;0.338;907.8
2013;Ourique;1.0;0.286;1.0;0.286;1.0;0.0;0.103;0.115;759.7
2013;Ovar;0.436;0.0;0.101;0.0;0.735;0.899;1.0;0.347;913.9
2013;Paços de Ferreira;0.017;0.087;0.07;0.0;1.0;0.237;1.0;0.066;727.3
2013;Pampilhosa da Serra;0.293;0.293;0.293;0.0;0.958;0.293;0.001;0.245;846.2
2013;Paredes;0.341;0.0;0.174;0.0;0.983;0.404;1.0;0.171;797.1
2013;Paredes de Coura;0.0;0.0;0.0;0.0;0.62;0.0;0.016;0.102;751.1
2013;Pedrógão Grande;0.286;0.648;0.286;0.0;0.286;1.0;0.044;0.137;774.2
2013;Penacova;0.0;0.0;0.275;0.0;0.348;1.0;0.08;0.187;807.4
2013;Penafiel;0.0;0.0;0.035;0.0;0.927;0.909;1.0;0.218;827.8
2013;Penalva do Castelo;0.0;0.0;0.167;0.0;1.0;0.0;0.109;0.141;776.8
2013;Penamacor;0.711;0.0;0.0;0.0;1.0;1.0;0.043;0.148;781.5
2013;Penedono;0.282;0.282;0.282;0.282;0.282;0.282;0.016;0.056;720.9
2013;Penela;0.293;0.171;0.293;0.293;0.293;0.293;0.037;0.229;835.2
2013;Peniche;0.091;0.0;0.066;0.0;0.679;1.0;0.284;0.247;847.5
2013;Peso da Régua;0.321;0.209;0.153;0.369;0.707;0.882;0.539;0.321;896.5
2013;Pinhel;0.331;0.0;0.0;0.0;1.0;0.286;0.134;0.079;736.2
2013;Pombal;0.105;0.456;0.15;0.206;1.0;0.962;0.46;0.346;912.8
2013;Ponta Delgada;0.763;0.575;0.369;0.16;1.0;0.495;1.0;0.376;933.0
2013;Ponta do Sol;0.0;0.289;0.066;0.289;0.972;0.289;0.128;0.139;775.8
2013;Ponte da Barca;0.0;0.282;0.0;0.105;1.0;0.955;0.11;0.164;792.4
2013;Ponte de Lima;0.0;0.0;0.0;0.0;0.666;0.174;0.292;0.135;773.0
2013;Ponte de Sor;0.314;0.0;0.185;0.0;0.666;0.0;0.402;0.312;890.6
2013;Portalegre;0.105;0.052;0.105;0.0;0.84;0.366;0.406;0.39;942.3
2013;Portel;0.293;0.293;0.293;0.523;0.293;0.293;0.115;0.237;841.0
2013;Portimão;0.512;0.0;0.415;0.024;0.868;1.0;1.0;0.383;937.5
2013;Porto de Mós;0.0;0.0;0.052;0.0;0.484;1.0;0.275;0.376;933.1
2013;Porto Moniz;0.0;0.289;0.0;0.289;1.0;0.289;0.004;0.166;793.9
2013;Póvoa de Lanhoso;0.404;0.07;0.0;0.105;0.913;0.861;0.224;0.11;756.4
2013;Póvoa de Varzim;0.275;0.0;0.146;0.0;0.812;1.0;0.949;0.284;871.6
2013;Povoação;0.756;0.0;0.265;0.0;0.164;0.711;0.54;0.376;933.0
2013;Proença-a-Nova;0.0;0.0;0.0;0.286;1.0;0.038;0.014;0.142;777.6
2013;Redondo;0.348;0.0;0.0;0.0;0.864;0.0;0.194;0.212;823.9
2013;Reguengos de Monsaraz;0.289;0.0;0.167;0.0;1.0;1.0;0.379;0.287;873.9
2013;Resende;0.174;0.0;0.059;0.0;0.99;0.76;0.401;0.107;754.5
2013;Ribeira Brava;0.286;0.686;0.0;0.254;0.0;0.0;0.137;0.181;803.8
2013;Ribeira de Pena;0.0;0.0;0.404;0.0;0.697;0.0;0.128;0.203;817.8
2013;Ribeira Grande;0.84;0.0;0.0;0.185;0.84;0.986;1.0;0.376;933.0
2013;Rio Maior;0.087;0.0;0.01;0.0;1.0;1.0;0.21;0.329;901.6
2013;Sabrosa;0.62;0.0;0.209;0.0;0.979;0.0;0.132;0.457;986.6
2013;Sabugal;0.08;0.286;0.0;0.063;0.882;0.0;0.185;0.102;751.0
2013;Salvaterra de Magos;0.233;0.0;0.265;0.0;0.864;0.603;0.223;0.316;893.1
2013;Santa Comba Dão;0.0;0.01;0.254;0.105;0.78;1.0;0.113;0.217;827.4
2013;Santa Cruz da Graciosa;0.0;0.3;0.275;1.0;0.812;0.648;0.148;0.376;933.0
2013;Santa Cruz das Flores;0.15;0.3;0.61;0.3;0.92;0.3;0.035;0.376;933.0
2013;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.624;0.697;1.0;0.416;959.2
2013;Santa Marta de Penaguião;0.286;0.286;0.286;0.286;0.286;0.286;0.196;0.093;745.5
2013;Santana;0.125;0.293;0.0;0.293;0.672;0.293;0.131;0.246;846.9
2013;Santarém;0.129;0.0;0.328;0.0;0.997;0.969;1.0;0.439;974.9
2013;Santiago do Cacém;0.017;0.0;0.303;0.0;0.868;0.875;0.256;0.382;937.0
2013;Santo Tirso;0.0;0.0;0.0;0.0;0.505;0.303;1.0;0.262;857.0
2013;São Brás de Alportel;0.059;0.244;0.0;0.007;0.711;0.895;0.134;0.335;905.6
2013;São João da Madeira;0.031;0.0;0.0;0.0;0.638;0.24;0.28;0.381;936.0
2013;São João da Pesqueira;0.575;0.049;0.697;0.0;1.0;1.0;0.079;0.201;816.9
2013;São Pedro do Sul;0.0;0.0;0.0;0.0;0.756;0.0;0.148;0.065;726.8
2013;São Roque do Pico;0.328;0.3;0.0;0.3;1.0;1.0;0.087;0.376;933.0
2013;São Vicente;0.523;0.0;0.0;0.0;1.0;0.0;0.014;0.278;867.8
2013;Sardoal;0.105;0.286;0.387;0.0;0.993;0.481;0.062;0.113;758.4
2013;Sátão;0.261;0.0;0.247;0.0;1.0;0.582;0.169;0.087;741.2
2013;Seia;0.244;0.0;0.317;0.0;1.0;0.0;0.493;0.165;792.9
2013;Sernancelhe;0.282;0.0;0.282;0.0;0.282;0.836;0.113;0.047;714.9
2013;Serpa;0.199;0.0;0.0;0.0;1.0;0.286;0.558;0.18;803.1
2013;Sertã;0.334;0.0;0.0;0.0;0.728;0.16;0.158;0.141;777.1
2013;Sesimbra;0.484;0.0;0.213;0.0;1.0;1.0;0.606;0.323;897.5
2013;Sever do Vouga;0.038;0.0;0.0;0.0;0.634;0.648;0.046;0.349;915.0
2013;Silves;0.359;0.0;0.0;0.0;0.871;1.0;0.25;0.324;898.5
2013;Sobral de Monte Agraço;0.286;0.293;0.0;0.0;0.39;0.648;0.106;0.241;843.6
2013;Soure;0.0;0.0;0.0;0.0;0.847;0.0;0.09;0.202;817.5
2013;Sousel;0.286;0.286;0.286;0.286;0.286;0.286;0.138;0.113;758.4
2013;Tábua;0.564;0.0;0.0;0.0;1.0;1.0;0.183;0.053;718.9
2013;Tabuaço;0.017;0.0;0.265;0.0;0.969;0.293;0.166;0.245;846.3
2013;Tarouca;0.251;0.293;0.195;0.0;0.843;0.0;0.109;0.212;824.1
2013;Tavira;0.125;0.303;0.132;0.0;0.878;1.0;0.264;0.253;851.2
2013;Terras de Bouro;0.383;0.0;0.408;0.0;1.0;0.0;0.01;0.241;843.0
2013;Tomar;0.0;0.0;0.22;0.0;0.857;0.411;0.582;0.351;916.0
2013;Tondela;0.233;0.014;0.171;0.0;0.927;0.958;0.133;0.391;943.0
2013;Torres Novas;0.143;0.0;0.226;0.0;1.0;0.906;0.294;0.437;973.6
2013;Torres Vedras;0.164;0.0;0.293;0.0;0.819;1.0;0.598;0.369;928.1
2013;Trancoso;0.0;0.143;0.0;0.0;1.0;0.582;0.11;0.188;808.1
2013;Trofa;0.247;0.0;0.0;0.0;0.746;0.369;0.787;0.401;949.2
2013;Vagos;0.153;0.0;0.059;0.0;1.0;0.871;0.142;0.276;866.3
2013;Valença;0.408;0.0;0.108;0.066;1.0;0.0;0.167;0.292;876.9
2013;Valongo;0.279;0.01;0.237;0.0;1.0;1.0;1.0;0.43;968.7
2013;Valpaços;0.564;0.0;0.463;0.0;0.92;0.0;0.278;0.074;732.6
2013;Velas;0.0;0.16;0.087;0.233;1.0;0.0;0.127;0.376;933.0
2013;Vendas Novas;0.038;0.0;0.014;0.0;0.666;0.038;0.156;0.433;970.4
2013;Viana do Alentejo;0.181;1.0;0.01;0.293;0.944;0.0;0.117;0.209;822.3
2013;Viana do Castelo;0.021;0.0;0.0;0.0;0.617;0.206;0.97;0.413;957.3
2013;Vidigueira;0.296;0.0;0.296;0.0;0.296;0.105;0.256;0.255;852.7
2013;Vieira do Minho;0.049;0.0;0.0;0.0;1.0;0.0;0.161;0.324;898.2
2013;Vila da Praia da Vitória;0.192;0.366;0.0;0.0;1.0;1.0;1.0;0.376;933.0
2013;Vila de Rei;0.397;0.282;0.0;0.0;0.0;0.282;0.014;0.025;700.3
2013;Vila do Bispo;0.296;0.296;0.296;0.296;0.296;0.296;0.022;0.356;919.6
2013;Vila do Conde;0.272;0.0;0.0;0.0;0.909;0.638;0.933;0.438;973.8
2013;Vila do Porto;0.334;1.0;0.78;0.0;0.767;0.0;0.203;0.376;933.0
2013;Vila Flor;0.502;0.286;0.0;0.0;1.0;0.286;0.063;0.135;773.2
2013;Vila Franca do Campo;0.93;0.0;1.0;0.0;1.0;0.0;0.891;0.376;933.0
2013;Vila Nova da Barquinha;0.0;0.0;0.481;0.289;0.387;0.289;0.077;0.152;784.1
2013;Vila Nova de Cerveira;0.282;0.0;0.045;0.0;0.432;0.561;0.039;0.415;958.9
2013;Vila Nova de Famalicão;0.038;0.0;0.0;0.0;0.551;0.812;1.0;0.396;945.8
2013;Vila Nova de Foz Côa;0.739;0.0;0.418;0.293;1.0;1.0;0.074;0.236;840.3
2013;Vila Nova de Paiva;0.0;0.0;0.0;0.0;1.0;0.15;0.063;0.055;720.1
2013;Vila Nova de Poiares;0.0;0.491;0.181;0.07;0.857;0.732;0.176;0.256;853.1
2013;Vila Pouca de Aguiar;0.415;0.0;0.195;0.0;1.0;1.0;0.233;0.153;784.7
2013;Vila Real;0.021;0.0;0.178;0.0;0.784;0.826;0.833;0.413;957.1
2013;Vila Real de Santo António;0.537;0.08;0.582;0.0;0.878;1.0;0.435;0.253;851.0
2013;Vila Verde;0.261;0.0;0.352;0.0;0.951;0.425;0.18;0.176;800.3
2013;Vimioso;0.282;0.282;0.282;0.282;0.282;0.282;0.03;0.081;737.3
2013;Vinhais;0.017;0.286;0.0;0.286;1.0;0.286;0.103;0.116;760.5
2013;Viseu;0.0;0.024;0.028;0.0;0.631;0.819;1.0;0.349;915.0
2013;Vizela;0.15;0.0;0.0;0.0;0.753;0.254;0.122;0.089;742.6
2013;Vouzela;0.0;0.052;0.334;0.0;0.941;0.408;0.155;0.197;813.9
2014;Águeda;0.467;0.0;0.118;0.0;0.941;0.85;0.471;0.381;936.4
2014;Aguiar da Beira;0.321;0.0;0.0;0.0;1.0;0.0;0.041;0.05;716.9
2014;Alandroal;0.244;0.244;0.244;0.244;0.244;0.244;0.043;0.214;825.1
2014;Albergaria-a-Velha;0.324;0.0;0.146;0.014;0.944;0.937;0.307;0.431;969.1
2014;Albufeira;0.422;0.0;0.474;0.0;1.0;1.0;0.289;0.289;875.2
2014;Alcácer do Sal;0.373;0.0;0.286;0.0;0.812;0.251;0.144;0.304;885.3
2014;Alcanena;0.01;0.258;0.0;0.0;0.683;0.477;0.061;0.446;979.3
2014;Alcobaça;0.063;0.0;0.003;0.0;1.0;0.711;0.376;0.292;877.0
2014;Alcoutim;0.244;0.244;0.244;0.244;0.244;0.244;0.004;0.209;822.0
2014;Alfândega da Fé;0.481;0.0;0.328;0.237;1.0;0.237;0.006;0.094;745.7
2014;Alijó;0.0;0.0;0.523;0.0;1.0;0.0;0.18;0.327;900.6
2014;Aljezur;0.244;0.244;0.244;0.244;0.244;0.244;0.057;0.17;796.1
2014;Almeida;0.0;0.0;0.216;0.244;1.0;1.0;0.099;0.157;787.6
2014;Almeirim;0.418;0.0;0.411;0.0;1.0;0.481;0.357;0.306;886.3
2014;Almodôvar;0.387;0.0;0.01;0.0;1.0;0.0;0.057;0.185;806.4
2014;Alpiarça;0.0;0.0;0.167;0.0;0.902;0.958;0.098;0.332;903.8
2014;Alter do Chão;0.233;0.0;1.0;0.0;1.0;0.603;0.09;0.149;782.0
2014;Alvaiázere;0.15;0.0;0.425;0.0;1.0;0.244;0.066;0.177;801.2
2014;Alvito;0.254;0.0;0.254;0.0;0.254;0.512;0.03;0.383;937.3
2014;Amarante;0.028;0.0;0.0;0.0;0.718;0.045;0.81;0.244;845.3
2014;Amares;0.638;0.0;0.122;0.0;0.868;0.035;0.153;0.144;778.9
2014;Anadia;0.132;0.0;0.0;0.0;0.495;0.321;0.134;0.395;945.4
2014;Angra do Heroísmo;0.439;0.456;0.526;0.0;0.902;1.0;1.0;0.376;933.0
2014;Ansião;0.181;0.0;0.021;0.052;0.69;0.976;0.131;0.184;805.6
2014;Arcos de Valdevez;0.0;0.031;0.0;0.0;0.669;0.892;0.057;0.172;797.3
2014;Arganil;0.732;0.0;0.376;0.0;0.446;0.3;0.071;0.128;768.7
2014;Armamar;0.0;0.24;0.0;0.24;0.24;0.24;0.07;0.119;762.4
2014;Arouca;0.0;0.0;0.038;0.174;0.958;0.0;0.141;0.129;768.9
2014;Arraiolos;0.233;0.0;0.0;0.247;0.265;0.038;0.063;0.268;861.5
2014;Arronches;0.24;0.24;0.24;0.24;0.24;0.24;0.042;0.143;778.2
2014;Arruda dos Vinhos;0.0;0.289;0.0;0.066;0.596;0.812;0.054;0.318;894.4
2014;Avis;0.247;0.0;0.247;0.0;0.247;0.969;0.184;0.249;848.9
2014;Baião;0.045;0.0;0.0;0.0;0.725;0.812;0.596;0.067;728.1
2014;Barcelos;0.038;0.0;0.0;0.0;0.592;0.338;0.309;0.199;815.3
2014;Barrancos;0.237;0.237;0.237;0.237;0.237;0.237;0.028;0.088;741.8
2014;Batalha;0.178;0.0;0.073;0.0;0.387;1.0;0.048;0.353;917.8
2014;Beja;0.481;0.0;0.115;0.0;0.829;0.77;1.0;0.47;995.3
2014;Belmonte;0.261;0.24;0.0;0.0;1.0;0.24;0.127;0.071;730.9
2014;Benavente;0.07;0.0;0.125;0.261;0.976;1.0;0.492;0.458;987.5
2014;Bombarral;0.439;0.0;0.767;0.0;0.812;0.812;0.047;0.215;826.1
2014;Borba;0.251;0.251;0.251;0.251;0.251;0.251;0.199;0.309;888.1
2014;Boticas;0.237;0.237;0.237;0.237;0.237;0.237;0.047;0.062;724.6
2014;Braga;0.199;0.0;0.049;0.0;0.704;0.986;1.0;0.456;985.7
2014;Bragança;0.0;0.362;0.307;0.0;0.913;1.0;0.27;0.315;892.5
2014;Cabeceiras de Basto;0.244;0.0;0.0;0.0;1.0;0.0;0.324;0.105;753.3
2014;Cadaval;0.889;0.0;0.22;0.247;1.0;1.0;0.053;0.275;866.0
2014;Caldas da Rainha;0.286;0.125;0.132;0.094;1.0;0.575;0.33;0.324;898.3
2014;Calheta [R.A.A.];0.0;0.254;0.105;0.348;1.0;0.254;0.035;0.376;933.0
2014;Câmara de Lobos;0.634;0.836;0.094;0.0;1.0;0.178;0.686;0.325;899.1
2014;Caminha;0.087;0.0;0.0;0.0;0.641;0.78;0.105;0.226;833.4
2014;Cantanhede;0.125;0.0;0.293;0.0;0.993;0.812;0.324;0.427;966.7
2014;Carrazeda de Ansiães;0.0;0.0;0.0;0.0;1.0;1.0;0.03;0.111;757.1
2014;Carregal do Sal;0.328;0.0;0.052;0.0;1.0;0.523;0.162;0.287;873.6
2014;Cartaxo;0.627;0.0;0.265;0.0;1.0;1.0;0.155;0.397;946.6
2014;Castanheira de Pêra;0.251;0.251;0.251;0.251;0.251;0.251;0.042;0.355;918.7
2014;Castelo Branco;0.425;0.0;0.195;0.0;0.749;0.662;0.977;0.306;886.7
2014;Castelo de Paiva;0.328;0.139;0.265;0.0;1.0;0.571;0.165;0.088;741.7
2014;Castelo de Vide;0.24;0.24;0.24;0.24;0.24;0.24;0.027;0.15;783.1
2014;Castro Daire;0.0;0.0;0.0;0.0;0.99;0.62;0.17;0.133;772.0
2014;Castro Marim;0.24;0.24;0.24;0.24;0.24;0.24;0.118;0.133;771.4
2014;Celorico da Beira;0.362;0.0;0.024;0.0;1.0;1.0;0.141;0.044;712.7
2014;Celorico de Basto;0.0;0.0;0.0;0.0;1.0;0.864;0.319;0.146;780.3
2014;Chamusca;0.0;0.251;0.0;0.251;0.864;0.251;0.099;0.29;876.0
2014;Chaves;0.275;0.0;0.0;0.0;0.617;0.85;0.522;0.236;840.2
2014;Cinfães;0.0;0.0;0.0;0.0;1.0;0.0;0.436;0.17;796.5
2014;Condeixa-a-Nova;0.017;0.0;0.209;0.0;0.523;0.0;0.144;0.335;906.0
2014;Coruche;0.0;0.0;0.164;0.0;0.627;0.216;0.274;0.408;954.1
2014;Corvo;1.0;0.251;0.251;0.251;0.251;0.251;0.0;0.376;933.0
2014;Covilhã;0.122;0.0;0.153;0.0;0.895;0.422;0.866;0.29;875.5
2014;Crato;0.24;0.0;0.24;0.087;0.24;0.265;0.033;0.138;775.1
2014;Cuba;0.254;0.15;0.254;0.0;0.254;0.0;0.11;0.358;921.1
2014;Elvas;0.373;0.209;0.362;0.0;1.0;0.0;1.0;0.239;842.2
2014;Espinho;0.052;0.0;0.028;0.0;0.666;1.0;0.864;0.261;856.4
2014;Esposende;0.223;0.0;0.031;0.0;0.742;0.0;0.098;0.184;805.8
2014;Estremoz;0.028;0.0;0.007;0.0;0.714;0.0;0.404;0.281;869.9
2014;Fafe;0.0;0.0;0.0;0.0;0.739;0.857;0.507;0.087;741.2
2014;Felgueiras;0.038;0.0;0.0;0.0;1.0;0.408;0.354;0.079;736.0
2014;Ferreira do Alentejo;1.0;0.251;0.251;0.0;1.0;0.303;0.185;0.278;868.0
2014;Ferreira do Zêzere;0.0;0.0;0.523;0.0;1.0;0.125;0.057;0.174;798.9
2014;Figueira de Castelo Rodrigo;0.233;0.24;0.481;0.24;1.0;1.0;0.167;0.101;750.3
2014;Figueiró dos Vinhos;0.038;0.0;0.0;0.0;0.78;0.244;0.113;0.179;802.5
2014;Fornos de Algodres;0.258;0.0;0.087;0.0;0.76;1.0;0.051;0.05;716.7
2014;Freixo de Espada à Cinta;0.237;0.0;0.237;0.237;0.237;0.237;0.022;0.079;736.1
2014;Fronteira;0.244;0.244;0.244;0.244;0.244;0.244;0.018;0.212;823.8
2014;Fundão;0.247;0.091;0.042;0.0;0.408;0.638;0.305;0.198;815.1
2014;Gavião;0.24;0.24;0.24;0.24;0.24;0.24;0.051;0.115;759.5
2014;Góis;0.237;0.237;0.237;0.237;0.237;0.237;0.03;0.063;725.4
2014;Golegã;0.265;0.244;0.0;0.0;0.244;0.0;0.034;0.19;809.5
2014;Gondomar;0.195;0.0;0.0;0.0;0.693;0.78;1.0;0.336;906.5
2014;Gouveia;0.167;0.035;0.045;0.0;1.0;1.0;0.226;0.171;797.1
2014;Grândola;0.505;0.0;0.077;0.0;1.0;0.334;0.177;0.313;891.2
2014;Guarda;0.035;0.0;0.042;0.0;0.833;0.54;0.776;0.366;926.2
2014;Guimarães;0.226;0.0;0.0;0.0;0.951;0.693;0.815;0.242;843.7
2014;Horta;0.7;0.0;0.282;0.0;1.0;0.0;0.299;0.376;933.0
2014;Idanha-a-Nova;0.369;0.0;0.233;0.15;0.864;0.233;0.269;0.148;781.9
2014;Ílhavo;0.091;0.171;0.0;0.0;0.951;0.739;0.501;0.468;993.8
2014;Lagoa;0.129;0.0;0.338;0.0;1.0;1.0;0.33;0.372;930.0
2014;Lagoa [R.A.A.];1.0;1.0;0.551;0.328;1.0;1.0;1.0;0.376;933.0
2014;Lagos;0.233;0.0;0.216;0.0;0.861;1.0;0.411;0.277;866.9
2014;Lajes das Flores;0.254;0.254;0.254;0.254;0.254;0.254;0.019;0.376;933.0
2014;Lajes do Pico;0.321;0.254;0.0;0.254;1.0;0.0;0.056;0.376;933.0
2014;Lamego;0.331;0.146;0.185;0.0;0.836;0.31;0.447;0.195;812.5
2014;Leiria;0.118;0.0;0.073;0.0;0.864;1.0;1.0;0.481;1002.5
2014;Loulé;0.634;0.07;0.31;0.0;1.0;1.0;0.857;0.397;946.8
2014;Lourinhã;0.153;0.0;0.0;0.0;1.0;0.993;0.217;0.224;832.1
2014;Lousã;0.328;0.0;0.293;0.0;0.895;0.951;0.261;0.293;878.1
2014;Lousada;0.094;0.0;0.0;0.0;0.728;0.509;0.655;0.038;708.4
2014;Mação;0.258;0.0;0.523;0.0;1.0;0.303;0.024;0.159;789.1
2014;Macedo de Cavaleiros;0.282;0.0;0.672;0.038;0.338;1.0;0.204;0.16;789.3
2014;Madalena;0.84;0.202;0.16;0.028;0.941;0.0;0.118;0.376;933.0
