Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor RSI
2020;Beja;0.045;0.035;0.0;0.0;0.185;0.899;1.0;0.671;511.0
2020;Braga;0.0;0.0;0.0;0.0;0.094;0.206;1.0;0.758;511.0
2020;Cascais;0.038;0.0;0.0;0.0;0.213;0.498;1.0;0.875;470.0
2020;Castelo Branco;0.0;0.0;0.0;0.0;0.091;0.512;0.644;0.518;470.0
2020;Coimbra;0.0;0.0;0.0;0.0;0.021;0.091;1.0;0.8;470.0
2020;Covilhã;0.0;0.035;0.0;0.0;0.0;0.286;0.561;0.519;470.0
2020;Elvas;0.0;0.01;0.0;0.0;0.3;0.0;0.8;0.389;470.0
2020;Estarreja;0.0;0.0;0.0;0.0;0.0;0.233;0.517;0.925;470.0
2020;Évora;0.0;0.0;0.0;0.0;0.066;0.631;0.62;0.728;799.0
2020;Faro;0.0;0.0;0.0;0.0;0.0;0.669;0.954;0.801;799.0
2020;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.314;0.658;0.783;799.0
2020;Funchal;0.0;0.052;0.0;0.0;0.237;0.54;1.0;0.837;799.0
2020;Gondomar;0.0;0.0;0.0;0.0;0.007;0.073;1.0;0.547;799.0
2020;Guarda;0.0;0.0;0.0;0.0;0.0;0.0;0.573;0.699;799.0
2020;Guimarães;0.0;0.0;0.0;0.0;0.028;0.0;0.52;0.498;799.0
2020;Lagoa [R.A.A.];0.669;1.0;0.0;0.275;0.105;1.0;0.863;0.436;799.0
2020;Leiria;0.0;0.0;0.0;0.0;0.063;0.136;0.66;0.718;799.0
2020;Lisboa;0.0;0.0;0.0;0.0;0.192;0.585;1.0;1.0;799.0
2020;Loulé;0.0;0.0;0.0;0.0;0.251;0.895;0.587;0.602;799.0
2020;Loures;0.143;0.0;0.0;0.0;0.359;0.697;1.0;0.864;799.0
2020;Maia;0.0;0.0;0.0;0.0;0.0;0.84;1.0;0.926;799.0
2020;Marco de Canaveses;0.0;0.0;0.0;0.0;0.0;0.111;1.0;0.333;799.0
2020;Matosinhos;0.014;0.0;0.0;0.0;0.063;0.303;1.0;1.0;799.0
2020;Moita;0.0;0.0;0.0;0.0;0.23;0.369;1.0;0.491;799.0
2020;Montijo;0.024;0.111;0.0;0.0;0.387;0.676;1.0;0.608;799.0
2020;Moura;0.0;0.195;0.0;0.0;0.317;0.0;1.0;0.439;799.0
2020;Odivelas;0.216;0.0;0.0;0.0;0.383;0.491;1.0;0.483;799.0
2020;Oeiras;0.014;0.0;0.0;0.0;0.192;0.411;0.921;1.0;799.0
2020;Olhão;0.07;0.003;0.0;0.0;0.213;0.289;0.504;0.467;799.0
2020;Ovar;0.0;0.0;0.0;0.0;0.049;0.139;0.662;0.65;799.0
2020;Paços de Ferreira;0.0;0.077;0.0;0.0;0.0;0.063;0.703;0.377;799.0
2020;Paredes;0.014;0.0;0.0;0.0;0.0;0.272;1.0;0.418;799.0
2020;Penafiel;0.0;0.0;0.0;0.0;0.0;0.098;0.963;0.533;799.0
2020;Ponta Delgada;0.094;0.561;0.0;0.0;0.042;0.362;1.0;0.838;799.0
2020;Portimão;0.0;0.0;0.0;0.0;0.226;0.815;0.904;0.601;799.0
2020;Porto;0.0;0.0;0.0;0.0;0.0;0.164;1.0;1.0;799.0
2020;Ribeira Grande;0.15;0.0;0.0;0.077;0.0;0.0;1.0;0.479;799.0
2020;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.422;0.992;0.668;799.0
2020;Santarém;0.0;0.0;0.0;0.0;0.101;0.021;0.71;0.627;595.0
2020;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.58;0.539;595.0
2020;Seixal;0.073;0.0;0.0;0.0;0.31;0.662;1.0;1.0;595.0
2020;Sesimbra;0.091;0.0;0.0;0.0;0.258;0.641;0.687;0.511;595.0
2020;Setúbal;0.0;0.0;0.0;0.0;0.411;0.244;1.0;0.866;595.0
2020;Sintra;0.146;0.0;0.0;0.0;0.394;0.885;1.0;0.862;595.0
2020;Torres Vedras;0.0;0.0;0.0;0.0;0.091;0.439;0.536;0.588;457.0
2020;Valongo;0.0;0.0;0.0;0.0;0.185;0.631;1.0;0.654;457.0
2020;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;1.0;0.636;0.708;457.0
2020;Vila da Praia da Vitória;0.115;0.0;0.0;0.0;0.017;0.0;0.691;0.595;457.0
2020;Vila do Conde;0.0;0.0;0.0;0.0;0.289;0.22;0.556;0.737;457.0
2020;Vila Franca de Xira;0.098;0.0;0.0;0.0;0.443;0.889;1.0;0.889;457.0
2020;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.0;0.806;0.682;799.0
2020;Vila Nova de Gaia;0.003;0.0;0.0;0.0;0.118;0.0;1.0;0.783;799.0
2020;Vila Real;0.0;0.0;0.0;0.0;0.035;0.0;0.655;0.651;799.0
2020;Viseu;0.0;0.0;0.0;0.0;0.0;0.293;1.0;0.576;799.0
2021;Abrantes;0.341;0.0;0.0;0.0;0.146;0.105;0.503;0.73;799.0
2021;Albufeira;0.111;0.007;0.0;0.0;0.369;0.78;0.504;0.616;799.0
2021;Almada;0.132;0.0;0.0;0.0;0.352;0.638;1.0;0.808;799.0
2021;Amadora;0.289;0.0;0.0;0.0;0.296;0.878;1.0;1.0;799.0
2021;Amarante;0.0;0.0;0.0;0.0;0.0;0.0;0.805;0.479;799.0
2021;Angra do Heroísmo;0.101;0.551;0.0;0.0;0.404;0.582;0.849;0.679;799.0
2021;Aveiro;0.0;0.0;0.0;0.0;0.0;0.087;0.688;0.953;799.0
2021;Barreiro;0.0;0.0;0.0;0.0;0.028;0.383;1.0;0.767;799.0
2021;Beja;0.118;0.0;0.0;0.0;0.254;0.725;1.0;0.752;510.0
2021;Braga;0.0;0.0;0.0;0.0;0.0;0.213;1.0;0.831;510.0
2021;Cascais;0.077;0.0;0.0;0.0;0.199;0.397;1.0;0.92;510.0
2021;Castelo Branco;0.261;0.0;0.0;0.0;0.0;0.321;0.636;0.591;510.0
2021;Coimbra;0.0;0.0;0.0;0.0;0.0;0.195;1.0;0.878;510.0
2021;Covilhã;0.0;0.0;0.0;0.0;0.0;0.223;0.591;0.559;510.0
2021;Elvas;0.0;0.017;0.0;0.0;0.0;0.575;0.812;0.525;799.0
2021;Évora;0.0;0.0;0.0;0.0;0.003;0.188;0.677;0.802;799.0
2021;Faro;0.0;0.0;0.0;0.0;0.0;0.679;1.0;0.866;799.0
2021;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.0;0.702;0.869;799.0
2021;Funchal;0.098;0.017;0.0;0.0;0.24;0.568;1.0;0.877;799.0
2021;Gondomar;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.599;799.0
2021;Guarda;0.122;0.0;0.0;0.0;0.0;0.035;0.561;0.743;666.0
2021;Guimarães;0.0;0.0;0.0;0.0;0.0;0.091;0.564;0.57;666.0
2021;Lagoa [R.A.A.];0.554;0.787;0.0;0.125;0.523;0.85;0.801;0.448;666.0
2021;Leiria;0.0;0.0;0.0;0.0;0.0;0.038;0.739;0.783;666.0
2021;Lisboa;0.01;0.0;0.0;0.0;0.118;0.488;1.0;1.0;666.0
2021;Loulé;0.07;0.0;0.0;0.0;0.059;0.721;0.707;0.649;666.0
2021;Loures;0.157;0.0;0.0;0.0;0.188;0.676;1.0;0.908;799.0
2021;Maia;0.0;0.0;0.0;0.0;0.0;0.101;1.0;1.0;799.0
2021;Marco de Canaveses;0.0;0.0;0.0;0.045;0.0;0.091;0.904;0.417;799.0
2021;Matosinhos;0.101;0.0;0.0;0.0;0.0;0.07;1.0;1.0;799.0
2021;Moita;0.209;0.0;0.0;0.0;0.08;0.39;1.0;0.555;799.0
2021;Montijo;0.094;0.0;0.0;0.0;0.261;0.425;1.0;0.66;799.0
2021;Moura;0.098;0.22;0.0;0.122;0.077;0.199;1.0;0.46;799.0
2021;Odivelas;0.397;0.0;0.007;0.0;0.477;0.286;1.0;0.546;799.0
2021;Oeiras;0.0;0.0;0.0;0.0;0.091;0.101;1.0;1.0;799.0
2021;Olhão;0.146;0.233;0.0;0.0;0.146;0.0;0.564;0.537;799.0
2021;Ovar;0.202;0.0;0.0;0.0;0.0;0.206;0.635;0.75;799.0
2021;Paços de Ferreira;0.0;0.052;0.0;0.0;0.0;0.063;0.655;0.413;799.0
2021;Paredes;0.0;0.091;0.0;0.0;0.0;0.0;1.0;0.474;493.0
2021;Penafiel;0.0;0.0;0.0;0.0;0.0;0.098;0.866;0.573;493.0
2021;Ponta Delgada;0.321;0.491;0.0;0.0;0.084;0.063;1.0;0.751;493.0
2021;Portimão;0.042;0.0;0.0;0.0;0.024;0.732;1.0;0.631;493.0
2021;Porto;0.0;0.0;0.0;0.0;0.0;0.111;1.0;1.0;493.0
2021;Ribeira Grande;0.244;0.216;0.0;0.01;0.0;0.0;1.0;0.572;493.0
2021;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.216;0.932;0.712;543.0
2021;Santarém;0.014;0.0;0.0;0.0;0.0;0.108;0.672;0.707;543.0
2021;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.568;0.631;543.0
2021;Seixal;0.129;0.0;0.0;0.0;0.279;0.78;1.0;1.0;543.0
2021;Serpa;0.136;0.0;0.0;0.139;0.174;0.0;0.501;0.43;543.0
2021;Sesimbra;0.192;0.0;0.0;0.0;0.272;0.822;0.665;0.57;543.0
2021;Setúbal;0.0;0.0;0.0;0.0;0.216;0.213;1.0;0.916;799.0
2021;Sintra;0.15;0.0;0.0;0.0;0.338;0.648;1.0;0.921;799.0
2021;Torres Vedras;0.0;0.0;0.0;0.0;0.0;0.603;0.532;0.641;799.0
2021;Valongo;0.0;0.0;0.0;0.0;0.007;0.178;1.0;0.715;799.0
2021;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;0.003;0.668;0.772;799.0
2021;Vila da Praia da Vitória;0.01;0.0;0.0;0.216;0.042;0.056;0.578;0.619;799.0
2021;Vila Franca de Xira;0.059;0.0;0.0;0.0;0.122;0.843;1.0;0.953;720.0
2021;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.014;0.785;0.769;720.0
2021;Vila Nova de Gaia;0.098;0.0;0.0;0.0;0.153;0.0;1.0;0.841;720.0
2021;Vila Real;0.0;0.0;0.0;0.0;0.0;0.233;0.629;0.689;720.0
2021;Viseu;0.0;0.0;0.0;0.0;0.077;0.516;1.0;0.671;720.0
2022;Abrantes;0.0;0.0;0.0;0.0;0.0;0.0;0.53;0.786;720.0
2022;Albufeira;0.066;0.0;0.0;0.0;0.505;0.69;0.73;0.661;799.0
2022;Almada;0.16;0.0;0.0;0.0;0.209;0.526;1.0;0.87;799.0
2022;Amadora;0.185;0.0;0.021;0.0;0.244;0.756;1.0;1.0;799.0
2022;Amarante;0.0;0.0;0.0;0.0;0.0;0.0;0.743;0.548;799.0
2022;Angra do Heroísmo;0.422;0.436;0.0;0.0;0.0;1.0;0.655;0.759;799.0
2022;Aveiro;0.0;0.0;0.0;0.0;0.0;0.118;0.787;1.0;799.0
2022;Barreiro;0.108;0.0;0.0;0.0;0.056;0.383;1.0;0.838;718.0
2022;Beja;0.111;0.0;0.0;0.0;0.143;0.355;1.0;0.821;718.0
2022;Braga;0.0;0.0;0.0;0.0;0.0;0.118;1.0;0.908;718.0
2022;Cascais;0.094;0.0;0.0;0.0;0.049;0.338;1.0;1.0;718.0
2022;Castelo Branco;0.035;0.0;0.0;0.0;0.028;0.331;0.707;0.66;718.0
2022;Chaves;0.0;0.0;0.0;0.0;0.0;0.0;0.536;0.619;718.0
2022;Coimbra;0.0;0.0;0.0;0.0;0.0;0.153;1.0;0.977;466.0
2022;Covilhã;0.0;0.0;0.0;0.0;0.0;0.01;0.558;0.652;466.0
2022;Elvas;0.0;0.028;0.0;0.0;0.028;0.0;0.771;0.58;466.0
2022;Évora;0.0;0.0;0.0;0.021;0.003;0.094;0.651;0.903;466.0
2022;Faro;0.108;0.0;0.0;0.0;0.0;0.533;1.0;0.932;466.0
2022;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.0;0.816;0.925;466.0
2022;Funchal;0.167;0.0;0.0;0.0;0.202;0.376;1.0;0.923;799.0
2022;Gondomar;0.045;0.0;0.0;0.0;0.0;0.129;1.0;0.69;799.0
2022;Guarda;0.0;0.0;0.0;0.0;0.0;0.0;0.559;0.829;799.0
2022;Guimarães;0.0;0.0;0.0;0.0;0.0;0.0;0.578;0.633;799.0
2022;Lagoa [R.A.A.];0.453;1.0;0.0;0.213;0.415;1.0;0.668;0.59;799.0
2022;Leiria;0.0;0.0;0.0;0.0;0.042;0.028;1.0;0.867;799.0
2022;Lisboa;0.049;0.0;0.0;0.0;0.091;0.481;1.0;1.0;541.0
2022;Loulé;0.125;0.0;0.0;0.0;0.24;0.418;0.919;0.735;541.0
2022;Loures;0.192;0.0;0.0;0.0;0.185;0.495;1.0;1.0;541.0
2022;Maia;0.0;0.0;0.0;0.0;0.0;0.052;1.0;1.0;541.0
2022;Marco de Canaveses;0.0;0.0;0.0;0.0;0.0;0.0;0.842;0.461;541.0
2022;Matosinhos;0.059;0.0;0.0;0.0;0.0;0.084;1.0;1.0;541.0
2022;Moita;0.073;0.0;0.0;0.0;0.206;0.456;1.0;0.653;799.0
2022;Montijo;0.101;0.167;0.0;0.0;0.125;0.84;1.0;0.704;799.0
2022;Moura;0.0;0.0;0.0;0.111;0.0;0.502;1.0;0.56;799.0
2022;Odivelas;0.23;0.0;0.0;0.0;0.432;0.446;1.0;0.621;799.0
2022;Oeiras;0.024;0.0;0.0;0.0;0.111;0.157;1.0;1.0;799.0
2022;Olhão;0.042;0.031;0.0;0.0;0.087;0.108;0.619;0.606;799.0
2022;Ovar;0.307;0.077;0.0;0.0;0.031;0.174;0.662;0.869;799.0
2022;Paços de Ferreira;0.0;0.0;0.0;0.0;0.0;0.0;0.602;0.497;799.0
2022;Paredes;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.566;799.0
2022;Penafiel;0.0;0.0;0.0;0.0;0.0;0.028;0.842;0.669;799.0
2022;Ponta Delgada;0.195;0.551;0.0;0.143;0.052;0.16;1.0;0.862;799.0
2022;Portimão;0.223;0.0;0.0;0.0;0.125;0.794;1.0;0.673;799.0
2022;Porto;0.0;0.0;0.0;0.0;0.0;0.094;1.0;1.0;799.0
2022;Póvoa de Varzim;0.0;0.0;0.0;0.0;0.098;0.554;0.549;0.68;799.0
2022;Ribeira Grande;0.0;0.167;0.0;0.0;0.167;0.251;1.0;0.62;799.0
2022;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.084;0.973;0.812;799.0
2022;Santarém;0.028;0.0;0.0;0.0;0.0;0.0;0.73;0.821;799.0
2022;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.632;0.721;799.0
2022;Seixal;0.268;0.0;0.0;0.0;0.181;0.624;1.0;1.0;799.0
2022;Serpa;0.087;0.0;0.0;0.0;0.62;0.0;0.523;0.498;799.0
2022;Sesimbra;0.244;0.0;0.0;0.0;0.181;0.812;0.698;0.629;799.0
2022;Setúbal;0.115;0.0;0.0;0.0;0.334;0.303;1.0;0.992;799.0
2022;Sintra;0.247;0.0;0.0;0.0;0.345;0.488;1.0;1.0;799.0
2022;Torres Vedras;0.0;0.0;0.0;0.0;0.0;0.355;0.536;0.699;799.0
2022;Valongo;0.0;0.0;0.0;0.0;0.0;0.115;1.0;0.823;700.0
2022;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;0.0;0.717;0.848;700.0
2022;Vila do Conde;0.0;0.0;0.0;0.0;0.0;0.0;0.553;0.88;700.0
2022;Vila Franca de Xira;0.24;0.084;0.0;0.0;0.22;0.798;1.0;1.0;700.0
2022;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.0;0.786;0.866;700.0
2022;Vila Nova de Gaia;0.028;0.0;0.0;0.0;0.0;0.0;1.0;0.938;700.0
2022;Vila Real;0.0;0.0;0.0;0.0;0.0;0.105;0.615;0.809;799.0
2022;Viseu;0.066;0.0;0.0;0.0;0.0;0.282;1.0;0.737;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;506.0
;;;;;;;;;;506.0
;;;;;;;;;;506.0
;;;;;;;;;;506.0
;;;;;;;;;;506.0
;;;;;;;;;;506.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;470.0
;;;;;;;;;;470.0
;;;;;;;;;;470.0
;;;;;;;;;;470.0
;;;;;;;;;;470.0
;;;;;;;;;;470.0
;;;;;;;;;;433.0
;;;;;;;;;;433.0
;;;;;;;;;;433.0
;;;;;;;;;;433.0
;;;;;;;;;;433.0
;;;;;;;;;;433.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;728.0
;;;;;;;;;;728.0
;;;;;;;;;;728.0
;;;;;;;;;;728.0
;;;;;;;;;;728.0
;;;;;;;;;;728.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;622.0
;;;;;;;;;;622.0
;;;;;;;;;;622.0
;;;;;;;;;;622.0
;;;;;;;;;;622.0
;;;;;;;;;;622.0
;;;;;;;;;;452.0
;;;;;;;;;;452.0
;;;;;;;;;;452.0
;;;;;;;;;;452.0
;;;;;;;;;;452.0
;;;;;;;;;;452.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;542.0
;;;;;;;;;;542.0
;;;;;;;;;;542.0
;;;;;;;;;;542.0
;;;;;;;;;;542.0
;;;;;;;;;;542.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;596.0
;;;;;;;;;;596.0
;;;;;;;;;;596.0
;;;;;;;;;;596.0
;;;;;;;;;;596.0
;;;;;;;;;;596.0
;;;;;;;;;;430.0
;;;;;;;;;;430.0
;;;;;;;;;;430.0
;;;;;;;;;;430.0
;;;;;;;;;;430.0
;;;;;;;;;;430.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;627.0
;;;;;;;;;;627.0
;;;;;;;;;;627.0
;;;;;;;;;;627.0
;;;;;;;;;;627.0
;;;;;;;;;;627.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;435.0
;;;;;;;;;;435.0
;;;;;;;;;;435.0
;;;;;;;;;;435.0
;;;;;;;;;;435.0
;;;;;;;;;;435.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;759.0
;;;;;;;;;;759.0
;;;;;;;;;;759.0
;;;;;;;;;;759.0
;;;;;;;;;;759.0
;;;;;;;;;;759.0
;;;;;;;;;;436.0
;;;;;;;;;;436.0
;;;;;;;;;;436.0
;;;;;;;;;;436.0
;;;;;;;;;;436.0
;;;;;;;;;;436.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;450.0
;;;;;;;;;;488.0
;;;;;;;;;;488.0
;;;;;;;;;;488.0
;;;;;;;;;;488.0
;;;;;;;;;;488.0
;;;;;;;;;;488.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;469.0
;;;;;;;;;;469.0
;;;;;;;;;;469.0
;;;;;;;;;;469.0
;;;;;;;;;;469.0
;;;;;;;;;;469.0
;;;;;;;;;;482.0
;;;;;;;;;;482.0
;;;;;;;;;;482.0
;;;;;;;;;;482.0
;;;;;;;;;;482.0
;;;;;;;;;;482.0
;;;;;;;;;;631.0
;;;;;;;;;;631.0
;;;;;;;;;;631.0
;;;;;;;;;;631.0
;;;;;;;;;;631.0
;;;;;;;;;;631.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;775.0
;;;;;;;;;;775.0
;;;;;;;;;;775.0
;;;;;;;;;;775.0
;;;;;;;;;;775.0
;;;;;;;;;;775.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;746.0
;;;;;;;;;;746.0
;;;;;;;;;;746.0
;;;;;;;;;;746.0
;;;;;;;;;;746.0
;;;;;;;;;;746.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;713.0
;;;;;;;;;;713.0
;;;;;;;;;;713.0
;;;;;;;;;;713.0
;;;;;;;;;;713.0
;;;;;;;;;;713.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;667.0
;;;;;;;;;;667.0
;;;;;;;;;;667.0
;;;;;;;;;;667.0
;;;;;;;;;;667.0
;;;;;;;;;;667.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;505.0
;;;;;;;;;;505.0
;;;;;;;;;;505.0
;;;;;;;;;;505.0
;;;;;;;;;;505.0
;;;;;;;;;;505.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;649.0
;;;;;;;;;;649.0
;;;;;;;;;;649.0
;;;;;;;;;;649.0
;;;;;;;;;;649.0
;;;;;;;;;;649.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;480.0
;;;;;;;;;;480.0
;;;;;;;;;;480.0
;;;;;;;;;;480.0
;;;;;;;;;;480.0
;;;;;;;;;;480.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;551.0
;;;;;;;;;;551.0
;;;;;;;;;;551.0
;;;;;;;;;;551.0
;;;;;;;;;;551.0
;;;;;;;;;;551.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;799.0
;;;;;;;;;;781.0
;;;;;;;;;;781.0
;;;;;;;;;;781.0
;;;;;;;;;;781.0
;;;;;;;;;;781.0
;;;;;;;;;;781.0
;;;;;;;;;;422.0
;;;;;;;;;;422.0
