Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Alijó,Cursos gerais,12º ano,31.0,172.0,896.2,,False,,False,,False
2012.0,Alijó,Cursos Tecnológicos e Profissionais,10º ano,21.1,172.0,896.2,,False,,False,,False
2012.0,Alijó,Cursos Tecnológicos e Profissionais,11º ano,11.1,172.0,896.2,,False,,False,,False
2012.0,Alijó,Cursos Tecnológicos e Profissionais,12º ano,0.0,172.0,896.2,,False,,False,,False
2012.0,Aljezur,Cursos gerais,10º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljezur,Cursos gerais,11º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljezur,Cursos gerais,12º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljezur,Cursos Tecnológicos e Profissionais,10º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljezur,Cursos Tecnológicos e Profissionais,11º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljezur,Cursos Tecnológicos e Profissionais,12º ano,19.6,83.0,782.6,,False,,False,,False
2012.0,Aljustrel,Cursos gerais,10º ano,12.9,202.0,1021.7,,False,,False,,False
2012.0,Aljustrel,Cursos gerais,11º ano,12.5,202.0,1021.7,,False,,False,,False
2012.0,Aljustrel,Cursos gerais,12º ano,35.0,202.0,1021.7,,False,,False,,False
2012.0,Aljustrel,Cursos Tecnológicos e Profissionais,10º ano,16.3,202.0,1021.7,,False,,False,,False
2012.0,Aljustrel,Cursos Tecnológicos e Profissionais,11º ano,3.3,202.0,1021.7,,False,,False,,False
2012.0,Aljustrel,Cursos Tecnológicos e Profissionais,12º ano,25.0,202.0,1021.7,,False,,False,,False
2012.0,Almada,Cursos gerais,10º ano,23.0,3303.0,1034.9,,False,,False,,False
2012.0,Almada,Cursos gerais,11º ano,15.5,3303.0,1034.9,,False,,False,,False
2012.0,Almada,Cursos gerais,12º ano,41.0,3303.0,1034.9,,False,,False,,False
2012.0,Almada,Cursos Tecnológicos e Profissionais,10º ano,15.4,3303.0,1034.9,,False,,False,,False
2012.0,Almada,Cursos Tecnológicos e Profissionais,11º ano,9.0,3303.0,1034.9,,False,,False,,False
2012.0,Almada,Cursos Tecnológicos e Profissionais,12º ano,42.1,3303.0,1034.9,,False,,False,,False
2012.0,Almeida,Cursos gerais,10º ano,9.7,101.0,761.0,,False,,False,,False
2012.0,Almeida,Cursos gerais,11º ano,15.9,101.0,761.0,,False,,False,,False
2012.0,Almeida,Cursos gerais,12º ano,49.5,101.0,761.0,,False,,False,,False
2012.0,Almeida,Cursos Tecnológicos e Profissionais,10º ano,17.4,101.0,761.0,,False,,False,,False
2012.0,Almeida,Cursos Tecnológicos e Profissionais,11º ano,19.5,101.0,761.0,,False,,False,,False
2012.0,Almeida,Cursos Tecnológicos e Profissionais,12º ano,14.3,101.0,761.0,,False,,False,,False
2012.0,Almeirim,Cursos gerais,10º ano,23.9,431.0,920.8,,False,,False,,False
2012.0,Almeirim,Cursos gerais,11º ano,11.5,431.0,920.8,,False,,False,,False
2012.0,Almeirim,Cursos gerais,12º ano,31.6,431.0,920.8,,False,,False,,False
2012.0,Almeirim,Cursos Tecnológicos e Profissionais,10º ano,0.0,431.0,920.8,,False,,False,,False
2012.0,Almeirim,Cursos Tecnológicos e Profissionais,11º ano,0.0,431.0,920.8,,False,,False,,False
2012.0,Almeirim,Cursos Tecnológicos e Profissionais,12º ano,3.4,431.0,920.8,,False,,False,,False
2012.0,Almodôvar,Cursos gerais,10º ano,18.2,83.0,780.8,,False,,False,,False
2012.0,Almodôvar,Cursos gerais,11º ano,7.7,83.0,780.8,,False,,False,,False
2012.0,Almodôvar,Cursos gerais,12º ano,49.5,83.0,780.8,,False,,False,,False
2012.0,Almodôvar,Cursos Tecnológicos e Profissionais,10º ano,16.0,83.0,780.8,,False,,False,,False
2012.0,Almodôvar,Cursos Tecnológicos e Profissionais,11º ano,6.7,83.0,780.8,,False,,False,,False
2012.0,Almodôvar,Cursos Tecnológicos e Profissionais,12º ano,0.0,83.0,780.8,,False,,False,,False
2012.0,Alpiarça,Cursos gerais,10º ano,2.7,89.0,891.7,,False,,False,,False
2012.0,Alpiarça,Cursos gerais,11º ano,10.5,89.0,891.7,,False,,False,,False
2012.0,Alpiarça,Cursos gerais,12º ano,49.5,89.0,891.7,,False,,False,,False
2012.0,Alpiarça,Cursos Tecnológicos e Profissionais,10º ano,15.2,89.0,891.7,,False,,False,,False
2012.0,Alpiarça,Cursos Tecnológicos e Profissionais,11º ano,19.8,89.0,891.7,,False,,False,,False
2012.0,Alpiarça,Cursos Tecnológicos e Profissionais,12º ano,20.0,89.0,891.7,,False,,False,,False
2012.0,Alter do Chão,Cursos gerais,10º ano,15.8,126.0,801.3,,False,,False,,False
2012.0,Alter do Chão,Cursos gerais,11º ano,23.1,126.0,801.3,,False,,False,,False
2012.0,Alter do Chão,Cursos gerais,12º ano,49.5,126.0,801.3,,False,,False,,False
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,10º ano,0.0,126.0,801.3,,False,,False,,False
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,11º ano,0.0,126.0,801.3,,False,,False,,False
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,12º ano,49.5,126.0,801.3,,False,,False,,False
2012.0,Alvaiázere,Cursos gerais,10º ano,10.7,71.0,834.4,,False,,False,,False
2012.0,Alvaiázere,Cursos gerais,11º ano,26.9,71.0,834.4,,False,,False,,False
2012.0,Alvaiázere,Cursos gerais,12º ano,49.5,71.0,834.4,,False,,False,,False
