Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;;;;
2012;Silves;0.334;0.275;0.115;0.0;0.655;1.0;0.364;0.327;0.985;;0.985;0.985
2012;Sines;0.474;0.247;0.474;0.0;1.0;0.415;0.407;1.0;;;;
2012;Sintra;0.439;0.017;0.341;0.0;1.0;1.0;1.0;0.751;;;;
2012;Sobral de Monte Agraço;0.272;0.0;0.0;0.0;0.303;0.338;0.106;0.233;0.585;;0.585;0.585
2012;Soure;0.129;0.07;0.0;0.0;0.341;0.0;0.113;0.192;0.543;;0.543;0.543
2012;Sousel;0.334;0.334;0.334;0.334;0.334;0.334;0.138;0.154;0.514;;0.514;0.514
2012;Tábua;0.54;0.725;0.247;0.052;1.0;0.0;0.267;0.09;0.506;;0.506;0.506
2012;Tabuaço;0.195;0.0;0.049;0.0;1.0;0.338;0.193;0.187;0.778;;0.778;0.778
2012;Tarouca;0.279;0.0;0.366;0.0;1.0;0.0;0.179;0.144;0.756;;0.756;0.756
2012;Tavira;0.073;0.369;0.533;0.0;0.822;1.0;0.375;0.247;1.0;;1.0;1.0
2012;Terras de Bouro;1.0;0.0;0.15;0.0;1.0;0.0;0.027;0.226;0.75;;0.75;0.75
2012;Tomar;0.157;0.0;0.049;0.0;1.0;0.638;0.643;0.341;0.533;;0.533;0.533
2012;Tondela;0.275;0.132;0.003;0.0;0.937;0.509;0.21;0.368;0.502;;0.502;0.502
2012;Torre de Moncorvo;0.854;0.296;0.397;0.087;1.0;0.425;0.035;0.702;;;;
2012;Torres Novas;0.063;0.028;0.0;0.0;0.787;0.091;0.417;0.484;0.523;;0.523;0.523
2012;Torres Vedras;0.324;0.523;0.091;0.282;0.864;1.0;0.729;0.362;0.548;;0.548;0.548
2012;Trancoso;0.0;0.038;0.105;0.0;1.0;0.76;0.156;0.203;1.0;;1.0;1.0
2012;Trofa;0.15;0.0;0.0;0.0;0.418;0.613;1.0;0.416;0.764;;0.764;0.764
2012;Vagos;0.0;0.042;0.101;0.0;1.0;0.446;0.152;0.261;0.542;;0.542;0.542
2012;Vale de Cambra;0.031;0.087;0.0;0.0;0.568;0.213;0.132;0.486;0.505;;0.505;0.505
2012;Valença;0.209;0.3;0.0;0.0;0.843;0.376;0.202;0.258;0.609;;0.609;0.609
2012;Valongo;0.31;0.268;0.077;0.0;1.0;0.993;1.0;0.366;0.648;;0.648;0.648
2012;Valpaços;0.15;0.0;0.167;0.0;0.753;0.105;0.355;0.09;0.605;;0.605;0.605
2012;Velas;0.857;0.77;0.275;0.063;0.753;0.0;0.19;0.376;0.525;;0.525;0.525
2012;Vendas Novas;0.199;0.523;0.279;0.0;0.976;0.0;0.208;0.429;0.598;;0.598;0.598
2012;Viana do Alentejo;0.122;0.338;0.077;0.0;0.725;0.338;0.153;0.213;0.572;;0.572;0.572
2012;Viana do Castelo;0.0;0.014;0.0;0.0;0.686;0.146;1.0;0.392;1.0;;1.0;1.0
2012;Vidigueira;0.338;0.348;0.338;0.0;0.338;0.0;0.28;0.233;0.676;;0.676;0.676
2012;Vieira do Minho;0.0;0.157;0.216;0.0;0.965;0.223;0.269;0.373;0.706;;0.706;0.706
2012;Vila da Praia da Vitória;0.362;0.495;0.073;0.22;0.854;0.791;1.0;0.376;0.655;;0.655;0.655
2012;Vila de Rei;1.0;0.0;0.0;0.324;0.324;0.324;0.037;0.013;0.503;;0.503;0.503
2012;Vila do Bispo;0.341;0.341;0.341;0.341;0.341;0.341;0.034;0.323;1.0;;1.0;1.0
2012;Vila do Conde;0.178;0.0;0.003;0.0;0.787;0.167;1.0;0.438;0.598;;0.598;0.598
2012;Vila do Porto;0.54;1.0;0.08;0.523;1.0;0.0;0.295;0.376;0.774;;0.774;0.774
2012;Vila Flor;0.585;0.882;0.213;0.331;0.0;0.331;0.06;0.138;0.506;;0.506;0.506
2012;Vila Franca de Xira;0.488;0.0;0.202;0.0;0.77;1.0;1.0;0.701;;;;
2012;Vila Franca do Campo;1.0;0.383;0.54;0.0;1.0;0.0;1.0;0.376;0.567;;0.567;0.567
2012;Vila Nova da Barquinha;0.889;0.338;0.286;0.338;0.725;0.348;0.118;0.237;0.643;;0.643;0.643
2012;Vila Nova de Cerveira;0.185;0.31;0.038;0.0;1.0;0.188;0.038;0.368;0.593;;0.593;0.593
2012;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.578;0.787;1.0;0.391;0.691;;0.691;0.691
2012;Vila Nova de Foz Côa;0.087;0.338;0.425;0.725;0.568;0.0;0.103;0.219;0.832;;0.832;0.832
2012;Vila Nova de Gaia;0.268;0.017;0.101;0.0;0.767;0.662;1.0;0.517;;;;
2012;Vila Nova de Paiva;0.279;0.0;0.098;0.0;1.0;1.0;0.048;0.062;0.754;;0.754;0.754
2012;Vila Nova de Poiares;0.233;0.624;0.767;0.0;1.0;0.993;0.224;0.176;1.0;;1.0;1.0
2012;Vila Pouca de Aguiar;0.467;0.0;0.247;0.0;0.836;1.0;0.274;0.144;0.68;;0.68;0.68
2012;Vila Real;0.303;0.0;0.132;0.0;0.634;0.787;0.935;0.398;0.839;;0.839;0.839
2012;Vila Real de Santo António;0.551;0.157;0.348;0.0;0.902;1.0;0.58;0.256;1.0;;1.0;1.0
2012;Vila Velha de Ródão;0.359;0.359;0.359;0.359;0.359;0.359;0.02;0.661;;;;
2012;Vila Verde;0.439;0.272;0.125;0.0;1.0;0.446;0.184;0.181;0.815;;0.815;0.815
2012;Vila Viçosa;0.481;0.188;0.07;0.0;1.0;0.0;0.167;0.428;0.626;;0.626;0.626
2012;Vimioso;0.328;0.328;0.328;0.328;0.328;0.328;0.02;0.074;0.685;;0.685;0.685
2012;Vinhais;1.0;0.334;0.028;0.334;1.0;0.334;0.123;0.145;0.735;;0.735;0.735
2012;Viseu;0.129;0.084;0.188;0.003;0.746;1.0;1.0;0.35;0.682;;0.682;0.682
2012;Vizela;0.282;0.028;0.0;0.0;0.617;0.47;0.184;0.059;0.56;;0.56;0.56
2012;Vouzela;0.157;0.202;0.746;0.0;0.557;0.213;0.035;0.172;0.613;;0.613;0.613
2013;Abrantes;0.157;0.202;0.585;0.024;1.0;0.697;0.635;0.478;0.62;;0.62;0.62
2013;Águeda;0.422;0.0;0.195;0.0;1.0;0.244;0.583;0.374;0.616;;0.616;0.616
2013;Aguiar da Beira;0.296;0.0;0.0;0.0;1.0;0.725;0.034;0.03;1.0;;1.0;1.0
2013;Alandroal;0.293;0.293;0.293;0.293;0.293;0.0;0.062;0.232;0.521;;0.521;0.521
2013;Albergaria-a-Velha;0.23;0.0;0.0;0.0;0.836;1.0;0.383;0.401;0.755;;0.755;0.755
2013;Albufeira;0.418;0.094;0.38;0.0;1.0;0.812;0.356;0.293;0.538;;0.538;0.538
2013;Alcácer do Sal;0.338;0.425;0.15;0.296;1.0;0.0;0.18;0.327;0.795;;0.795;0.795
2013;Alcanena;0.484;0.087;0.0;0.0;0.272;1.0;0.095;0.455;0.626;;0.626;0.626
2013;Alcobaça;0.0;0.0;0.031;0.0;0.913;0.906;0.422;0.276;0.935;;0.935;0.935
2013;Alcochete;0.293;0.045;0.613;0.0;1.0;1.0;0.251;1.0;;;;
2013;Alcoutim;0.286;0.286;0.286;0.286;0.286;0.286;0.015;0.128;0.592;;0.592;0.592
2013;Alenquer;0.362;0.0;0.348;0.0;1.0;1.0;0.446;0.565;;;;
2013;Alfândega da Fé;0.523;0.286;0.303;0.286;1.0;0.0;0.029;0.102;1.0;;1.0;1.0
2013;Alijó;0.139;0.195;0.052;0.0;0.993;0.0;0.179;0.305;0.624;;0.624;0.624
2013;Aljezur;0.289;0.289;0.289;0.289;0.289;0.289;0.061;0.189;0.658;;0.658;0.658
2013;Aljustrel;0.0;0.0;0.0;0.0;0.983;0.0;0.242;0.536;;;;
2013;Almada;0.338;0.0;0.31;0.0;1.0;1.0;1.0;0.521;;;;
2013;Almeida;0.216;0.286;0.181;0.0;1.0;0.286;0.125;0.122;0.699;;0.699;0.699
2013;Almeirim;0.017;0.0;0.523;0.0;1.0;0.923;0.418;0.311;1.0;;1.0;1.0
2013;Almodôvar;0.436;0.0;0.265;0.087;0.174;0.0;0.062;0.174;0.56;;0.56;0.56
2013;Alpiarça;0.0;0.0;0.16;0.0;1.0;0.296;0.104;0.323;0.693;;0.693;0.693
2013;Alter do Chão;0.812;0.0;0.0;0.0;0.958;1.0;0.118;0.162;0.755;;0.755;0.755
2013;Alvaiázere;0.523;0.0;0.589;0.289;0.697;0.289;0.066;0.165;0.604;;0.604;0.604
2013;Alvito;0.303;0.0;0.303;0.0;0.303;0.78;0.049;0.433;0.601;;0.601;0.601
2013;Amadora;0.443;0.143;0.467;0.0;1.0;1.0;1.0;0.885;;;;
2013;Amarante;0.01;0.0;0.0;0.0;0.791;0.251;1.0;0.245;0.54;;0.54;0.54
2013;Amares;0.031;0.0;0.171;0.0;0.568;0.0;0.172;0.215;0.512;;0.512;0.512
2013;Anadia;0.23;0.0;0.0;0.0;0.882;0.557;0.155;0.365;0.564;;0.564;0.564
2013;Angra do Heroísmo;0.537;0.195;0.258;0.0;0.38;0.934;1.0;0.376;0.51;;0.51;0.51
2013;Ansião;0.0;0.0;0.0;0.0;0.648;0.61;0.132;0.201;0.854;;0.854;0.854
2013;Arcos de Valdevez;0.0;0.056;0.0;0.153;1.0;0.735;0.098;0.179;0.75;;0.75;0.75
2013;Arganil;0.348;0.0;0.0;0.0;0.892;0.603;0.132;0.146;1.0;;1.0;1.0
2013;Armamar;0.15;0.282;0.282;0.282;0.282;0.282;0.06;0.075;0.755;;0.755;0.755
2013;Arouca;0.0;0.0;0.111;0.0;1.0;0.0;0.204;0.113;0.572;;0.572;0.572
2013;Arraiolos;0.178;0.296;0.0;0.0;0.286;0.296;0.084;0.285;0.55;;0.55;0.55
2013;Arronches;0.286;0.286;0.286;0.286;0.286;0.286;0.049;0.139;0.575;;0.575;0.575
2013;Arruda dos Vinhos;0.0;0.474;0.0;0.303;0.777;1.0;0.093;0.411;0.64;;0.64;0.64
2013;Aveiro;0.261;0.0;0.223;0.0;0.854;0.652;1.0;0.627;;;;
2013;Avis;0.296;0.321;0.296;0.0;0.296;1.0;0.195;0.272;0.584;;0.584;0.584
2013;Azambuja;0.394;0.0;0.094;0.0;1.0;1.0;0.355;0.682;;;;
2013;Baião;0.334;0.0;0.035;0.0;0.979;1.0;0.741;0.042;0.632;;0.632;0.632
2013;Barcelos;0.0;0.0;0.007;0.0;0.624;0.279;0.567;0.178;1.0;;1.0;1.0
2013;Barrancos;0.286;0.286;0.286;0.286;0.286;0.286;0.034;0.104;0.804;;0.804;0.804
2013;Barreiro;0.39;0.0;0.275;0.0;1.0;0.948;1.0;0.565;;;;
2013;Batalha;0.289;0.0;0.0;0.0;0.272;1.0;0.032;0.326;0.533;;0.533;0.533
2013;Beja;0.404;0.146;0.181;0.0;0.892;1.0;1.0;0.483;0.677;;0.677;0.677
2013;Belmonte;0.993;0.857;1.0;0.286;0.812;0.0;0.162;0.076;0.534;;0.534;0.534
2013;Benavente;0.282;0.31;0.0;0.0;1.0;0.31;0.634;0.477;0.821;;0.821;0.821
2013;Bombarral;0.387;0.0;0.275;0.0;1.0;1.0;0.085;0.215;0.539;;0.539;0.539
2013;Borba;0.296;0.296;0.296;0.296;0.296;0.296;0.195;0.325;0.642;;0.642;0.642
2013;Boticas;0.282;0.282;0.282;0.282;0.282;0.0;0.062;0.059;0.585;;0.585;0.585
2013;Braga;0.209;0.0;0.028;0.0;1.0;0.7;1.0;0.446;0.668;;0.668;0.668
2013;Bragança;0.192;0.0;0.108;0.0;0.997;0.728;0.352;0.312;0.622;;0.622;0.622
2013;Cabeceiras de Basto;0.111;0.122;0.484;0.0;1.0;0.139;0.45;0.067;1.0;;1.0;1.0
2013;Cadaval;0.523;0.293;0.0;0.0;0.812;0.087;0.062;0.25;0.752;;0.752;0.752
2013;Caldas da Rainha;0.087;0.258;0.167;0.443;0.714;0.882;0.489;0.307;0.755;;0.755;0.755
2013;Calheta [R.A.A.];0.348;0.3;0.038;0.3;1.0;0.3;0.068;0.376;0.72;;0.72;0.72
2013;Calheta [R.A.M.];0.233;0.31;0.247;0.0;0.669;0.115;0.147;0.583;;;;
2013;Câmara de Lobos;0.066;1.0;0.024;0.139;0.871;0.303;0.831;0.307;0.503;;0.503;0.503
2013;Caminha;0.101;0.209;0.059;0.0;0.84;0.892;0.131;0.241;0.557;;0.557;0.557
2013;Campo Maior;0.425;0.0;0.387;0.397;1.0;1.0;0.384;0.749;;;;
2013;Cantanhede;0.16;0.0;0.122;0.0;0.965;0.202;0.401;0.418;0.844;;0.844;0.844
2013;Carrazeda de Ansiães;0.0;0.073;0.0;0.0;0.979;0.0;0.051;0.085;0.539;;0.539;0.539
2013;Carregal do Sal;0.0;0.0;0.265;0.0;0.812;0.648;0.243;0.241;0.64;;0.64;0.64
2013;Cartaxo;0.589;0.0;0.247;0.0;0.965;1.0;0.179;0.376;0.622;;0.622;0.622
2013;Cascais;0.237;0.0;0.153;0.0;0.822;0.812;1.0;0.72;;;;
2013;Castanheira de Pêra;0.296;0.296;0.296;0.296;0.296;0.296;0.052;0.319;0.619;;0.619;0.619
2013;Castelo Branco;0.223;0.0;0.132;0.0;0.711;0.819;1.0;0.303;0.697;;0.697;0.697
2013;Castelo de Paiva;0.132;0.0;0.341;0.0;1.0;0.449;0.196;0.068;0.507;;0.507;0.507
2013;Castelo de Vide;0.289;0.289;0.289;0.289;0.289;0.289;0.047;0.162;0.71;;0.71;0.71
2013;Castro Daire;0.0;0.321;0.0;0.0;0.798;1.0;0.204;0.162;0.902;;0.902;0.902
2013;Castro Marim;0.289;0.289;0.289;0.289;0.289;0.289;0.147;0.148;0.603;;0.603;0.603
2013;Castro Verde;0.0;0.0;0.0;0.0;0.491;0.0;0.132;1.0;;;;
2013;Celorico da Beira;0.902;0.0;0.188;0.0;1.0;1.0;0.157;0.003;0.802;;0.802;0.802
2013;Celorico de Basto;0.0;0.0;0.0;0.0;0.812;0.582;0.454;0.11;1.0;;1.0;1.0
2013;Chamusca;0.373;0.293;0.15;0.293;1.0;0.293;0.106;0.257;0.752;;0.752;0.752
2013;Chaves;0.129;0.028;0.042;0.0;1.0;0.341;0.612;0.232;0.873;;0.873;0.873
2013;Cinfães;0.24;0.0;0.098;0.0;1.0;0.129;0.676;0.045;0.612;;0.612;0.612
2013;Coimbra;0.063;0.098;0.108;0.0;0.78;0.624;1.0;0.6;;;;
2013;Condeixa-a-Nova;0.484;0.0;0.15;0.0;0.178;0.397;0.188;0.317;0.87;;0.87;0.87
2013;Constância;0.314;0.314;0.314;0.0;0.314;0.0;0.047;0.678;;;;
2013;Coruche;0.0;0.0;0.0;0.0;1.0;0.066;0.299;0.409;0.734;;0.734;0.734
2013;Corvo;0.3;0.3;0.3;0.3;0.3;0.3;0.155;0.376;0.771;;0.771;0.771
2013;Covilhã;0.063;0.0;0.108;0.0;0.774;1.0;0.9;0.258;0.736;;0.736;0.736
2013;Crato;0.286;0.0;0.286;0.017;0.286;0.882;0.063;0.101;0.502;;0.502;0.502
2013;Cuba;0.293;0.052;0.293;0.0;0.293;0.0;0.131;0.258;0.629;;0.629;0.629
2013;Elvas;0.397;0.589;0.192;0.0;0.892;0.122;1.0;0.219;0.667;;0.667;0.667
2013;Entroncamento;0.0;0.293;0.0;0.0;0.456;0.805;0.27;0.588;;;;
2013;Espinho;0.206;0.0;0.021;0.0;0.787;0.725;0.897;0.306;0.522;;0.522;0.522
2013;Esposende;0.08;0.0;0.0;0.0;0.655;0.0;0.099;0.209;0.521;;0.521;0.521
2013;Estarreja;0.443;0.0;0.188;0.0;0.617;1.0;0.578;0.604;;;;
2013;Estremoz;0.143;0.0;0.042;0.0;1.0;0.0;0.39;0.292;1.0;;1.0;1.0
2013;Évora;0.108;0.15;0.132;0.0;0.993;0.54;1.0;0.531;;;;
2013;Fafe;0.0;0.0;0.303;0.0;0.864;0.0;0.673;0.056;0.807;;0.807;0.807
2013;Faro;0.073;0.028;0.031;0.0;1.0;1.0;1.0;0.568;;;;
2013;Felgueiras;0.293;0.0;0.07;0.0;1.0;0.317;0.432;0.047;0.51;;0.51;0.51
2013;Ferreira do Alentejo;0.296;0.0;0.233;0.0;0.648;0.087;0.248;0.303;0.855;;0.855;0.855
2013;Ferreira do Zêzere;1.0;0.0;0.627;0.0;1.0;0.0;0.046;0.169;0.636;;0.636;0.636
2013;Figueira da Foz;0.0;0.049;0.035;0.0;0.47;0.669;1.0;0.566;;;;
2013;Figueira de Castelo Rodrigo;0.348;0.286;0.213;0.0;0.777;0.85;0.191;0.058;0.986;;0.986;0.986
2013;Figueiró dos Vinhos;0.0;0.0;0.056;0.289;0.544;0.15;0.151;0.177;0.638;;0.638;0.638
2013;Fornos de Algodres;0.202;0.0;0.0;0.0;1.0;1.0;0.098;0.03;0.508;;0.508;0.508
2013;Freixo de Espada à Cinta;0.282;0.282;0.282;0.282;0.282;0.812;0.037;0.055;0.519;;0.519;0.519
2013;Fronteira;0.289;0.289;0.289;0.289;0.289;0.0;0.071;0.206;0.534;;0.534;0.534
2013;Funchal;0.136;0.443;0.139;0.0;0.721;0.659;1.0;0.635;;;;
2013;Fundão;0.08;0.0;0.223;0.0;0.725;0.209;0.336;0.159;1.0;;1.0;1.0
2013;Gavião;0.282;0.282;0.282;0.282;0.282;0.0;0.061;0.078;0.697;;0.697;0.697
2013;Góis;0.282;0.282;0.282;0.282;0.282;0.282;0.057;0.046;0.712;;0.712;0.712
2013;Golegã;0.425;0.0;0.293;0.0;0.0;0.0;0.037;0.239;0.549;;0.549;0.549
2013;Gondomar;0.247;0.0;0.021;0.0;0.732;0.662;1.0;0.317;0.522;;0.522;0.522
2013;Gouveia;0.223;0.0;0.544;0.0;1.0;1.0;0.236;0.151;0.589;;0.589;0.589
2013;Grândola;0.348;0.0;0.185;0.0;0.77;0.0;0.191;0.284;1.0;;1.0;1.0
2013;Guarda;0.035;0.0;0.052;0.0;0.777;1.0;0.875;0.34;0.515;;0.515;0.515
2013;Guimarães;0.146;0.0;0.028;0.0;0.78;0.383;1.0;0.216;0.787;;0.787;0.787
2013;Horta;0.909;0.0;0.324;0.0;1.0;0.0;0.332;0.376;0.523;;0.523;0.523
2013;Idanha-a-Nova;0.505;0.063;0.286;0.0;1.0;1.0;0.257;0.111;0.551;;0.551;0.551
2013;Ílhavo;0.321;0.0;0.199;0.0;0.986;0.812;0.629;0.473;1.0;;1.0;1.0
2013;Lagoa;0.087;0.073;0.066;0.122;0.812;0.93;0.411;0.356;0.61;;0.61;0.61
2013;Lagoa [R.A.A.];1.0;0.314;0.767;0.314;1.0;0.314;1.0;0.376;0.742;;0.742;0.742
2013;Lagos;0.331;0.268;0.373;0.087;1.0;1.0;0.583;0.275;0.528;;0.528;0.528
2013;Lajes das Flores;0.3;0.3;0.3;0.3;0.3;0.3;0.155;0.376;0.829;;0.829;0.829
2013;Lajes do Pico;0.087;0.3;0.233;0.0;0.76;0.348;0.06;0.376;0.538;;0.538;0.538
2013;Lamego;0.321;0.0;0.153;0.0;0.718;0.488;0.536;0.194;0.652;;0.652;0.652
2013;Leiria;0.0;0.0;0.122;0.0;0.662;0.693;1.0;0.462;0.536;;0.536;0.536
2013;Lisboa;0.286;0.0;0.178;0.0;0.78;1.0;1.0;1.0;;;;
2013;Loulé;0.192;0.0;0.512;0.0;1.0;1.0;0.91;0.401;0.612;;0.612;0.612
2013;Loures;0.293;0.0;0.254;0.0;1.0;1.0;1.0;0.666;;;;
2013;Lourinhã;0.0;0.0;0.122;0.0;1.0;0.958;0.289;0.219;0.565;;0.565;0.565
2013;Lousã;0.39;0.0;0.547;0.0;1.0;1.0;0.283;0.296;0.589;;0.589;0.589
2013;Lousada;0.157;0.0;0.028;0.0;1.0;0.314;0.776;0.024;0.532;;0.532;0.532
2013;Mação;0.0;0.0;0.47;0.0;1.0;1.0;0.025;0.14;0.887;;0.887;0.887
2013;Macedo de Cavaleiros;0.739;0.0;0.0;0.0;1.0;1.0;0.222;0.184;0.54;;0.54;0.54
2013;Machico;0.345;0.202;0.199;0.0;0.99;1.0;0.354;0.552;;;;
2013;Madalena;0.376;0.523;0.077;0.15;1.0;0.0;0.108;0.376;0.554;;0.554;0.554
2013;Mafra;0.125;0.279;0.101;0.0;0.686;0.735;0.56;0.315;1.0;;1.0;1.0
2013;Maia;0.153;0.16;0.122;0.0;1.0;0.711;1.0;0.743;;;;
2013;Mangualde;0.948;0.174;0.373;0.0;0.895;1.0;0.289;0.362;0.516;;0.516;0.516
2013;Manteigas;0.0;0.15;0.125;0.0;0.314;0.0;0.018;0.114;0.635;;0.635;0.635
2013;Marco de Canaveses;0.087;0.0;0.042;0.0;0.683;0.181;1.0;0.19;0.628;;0.628;0.628
2013;Marinha Grande;0.0;0.0;0.049;0.0;0.774;0.132;0.674;0.712;;;;
2013;Marvão;0.282;0.282;0.282;0.282;0.282;0.282;0.046;0.036;0.648;;0.648;0.648
2013;Matosinhos;0.512;0.0;0.254;0.0;0.794;0.394;1.0;0.671;;;;
2013;Mealhada;0.15;0.0;0.265;0.0;1.0;0.0;0.09;0.417;0.683;;0.683;0.683
2013;Mêda;0.697;0.286;0.568;0.0;0.648;0.425;0.019;0.138;0.609;;0.609;0.609
2013;Melgaço;0.077;0.0;0.0;0.0;0.958;0.0;0.019;0.111;0.501;;0.501;0.501
2013;Mértola;0.017;0.495;0.627;0.0;0.376;0.087;0.065;0.164;0.553;;0.553;0.553
2013;Mesão Frio;0.0;0.105;0.0;0.0;0.676;0.265;0.119;0.041;0.65;;0.65;0.65
2013;Mira;0.143;0.0;0.077;0.0;0.854;1.0;0.051;0.227;0.579;;0.579;0.579
2013;Miranda do Corvo;0.495;0.38;0.0;0.0;0.763;0.523;0.125;0.155;0.711;;0.711;0.711
2013;Miranda do Douro;0.425;0.0;0.564;0.0;1.0;1.0;0.075;0.216;1.0;;1.0;1.0
2013;Mirandela;0.369;0.0;0.314;0.0;1.0;0.606;0.29;0.239;0.848;;0.848;0.848
2013;Mogadouro;0.369;0.233;0.467;0.0;1.0;0.0;0.053;0.155;0.607;;0.607;0.607
2013;Moimenta da Beira;0.331;0.436;0.0;0.0;0.69;0.564;0.281;0.079;0.598;;0.598;0.598
2013;Moita;0.397;0.0;0.477;0.0;1.0;0.725;1.0;0.379;0.714;;0.714;0.714
2013;Monção;0.0;0.0;0.0;0.0;0.822;0.031;0.071;0.155;0.614;;0.614;0.614
2013;Monchique;0.286;0.286;0.286;0.286;0.286;0.286;0.032;0.134;0.856;;0.856;0.856
2013;Mondim de Basto;0.0;0.0;0.007;0.547;1.0;0.0;0.133;0.063;0.576;;0.576;0.576
2013;Monforte;0.3;0.3;0.3;0.3;0.3;0.3;0.257;0.354;0.533;;0.533;0.533
2013;Montalegre;0.613;0.0;0.498;0.0;0.523;0.0;0.034;0.147;0.727;;0.727;0.727
2013;Montemor-o-Novo;0.432;0.0;0.028;0.0;1.0;0.233;0.215;0.294;0.612;;0.612;0.612
2013;Montemor-o-Velho;0.477;0.049;0.233;0.0;1.0;1.0;0.251;0.203;0.688;;0.688;0.688
2013;Montijo;0.443;0.0;0.272;0.0;1.0;0.882;1.0;0.442;0.571;;0.571;0.571
2013;Mora;0.958;0.293;0.603;0.0;0.0;0.293;0.089;0.234;0.512;;0.512;0.512
2013;Mortágua;0.0;0.265;0.0;0.3;0.871;1.0;0.02;0.301;0.656;;0.656;0.656
2013;Moura;0.495;0.0;0.408;0.0;0.373;0.244;1.0;0.265;0.536;;0.536;0.536
2013;Mourão;0.289;0.289;0.289;0.289;0.289;0.289;0.29;0.156;1.0;;1.0;1.0
2013;Murça;0.066;0.0;0.0;0.0;0.85;0.251;0.143;0.085;0.805;;0.805;0.805
2013;Murtosa;0.289;0.0;0.0;0.289;0.105;1.0;0.072;0.149;0.769;;0.769;0.769
2013;Nazaré;0.233;0.0;0.334;0.0;0.937;0.178;0.169;0.196;0.755;;0.755;0.755
2013;Nelas;0.073;0.0;0.54;0.0;0.206;1.0;0.288;0.39;0.546;;0.546;0.546
2013;Nisa;0.0;0.328;0.0;0.0;0.582;0.369;0.077;0.163;1.0;;1.0;1.0
2013;Nordeste;0.314;0.303;0.683;0.303;1.0;0.303;0.309;0.376;0.531;;0.531;0.531
2013;Óbidos;0.286;0.3;0.669;0.0;1.0;0.3;0.058;0.377;0.638;;0.638;0.638
2013;Odemira;0.303;0.303;0.401;0.017;1.0;0.728;0.251;0.267;0.515;;0.515;0.515
2013;Odivelas;0.481;0.0;0.446;0.0;1.0;1.0;1.0;0.348;0.64;;0.64;0.64
2013;Oeiras;0.24;0.017;0.146;0.0;1.0;1.0;1.0;1.0;;;;
2013;Oleiros;0.087;0.0;0.286;0.289;0.265;0.289;0.016;0.206;0.61;;0.61;0.61
2013;Olhão;0.373;0.401;0.167;0.237;1.0;1.0;0.743;0.346;0.725;;0.725;0.725
2013;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.868;0.941;0.532;0.394;0.667;;0.667;0.667
2013;Oliveira de Frades;0.0;0.0;0.0;0.202;0.784;1.0;0.027;0.581;;;;
2013;Oliveira do Bairro;0.0;0.0;0.164;0.0;0.502;0.523;0.307;0.356;0.669;;0.669;0.669
2013;Oliveira do Hospital;0.279;0.101;0.16;0.0;0.397;0.244;0.228;0.118;0.758;;0.758;0.758
2013;Ourém;0.108;0.084;0.017;0.0;1.0;1.0;0.183;0.338;0.548;;0.548;0.548
2013;Ourique;1.0;0.286;1.0;0.286;1.0;0.0;0.103;0.115;0.504;;0.504;0.504
2013;Ovar;0.436;0.0;0.101;0.0;0.735;0.899;1.0;0.347;0.506;;0.506;0.506
2013;Paços de Ferreira;0.017;0.087;0.07;0.0;1.0;0.237;1.0;0.066;0.805;;0.805;0.805
2013;Palmela;0.059;0.0;0.052;0.0;1.0;0.603;0.782;0.928;;;;
2013;Pampilhosa da Serra;0.293;0.293;0.293;0.0;0.958;0.293;0.001;0.245;0.966;;0.966;0.966
2013;Paredes;0.341;0.0;0.174;0.0;0.983;0.404;1.0;0.171;0.642;;0.642;0.642
2013;Paredes de Coura;0.0;0.0;0.0;0.0;0.62;0.0;0.016;0.102;0.551;;0.551;0.551
2013;Pedrógão Grande;0.286;0.648;0.286;0.0;0.286;1.0;0.044;0.137;0.875;;0.875;0.875
2013;Penacova;0.0;0.0;0.275;0.0;0.348;1.0;0.08;0.187;0.518;;0.518;0.518
2013;Penafiel;0.0;0.0;0.035;0.0;0.927;0.909;1.0;0.218;1.0;;1.0;1.0
2013;Penalva do Castelo;0.0;0.0;0.167;0.0;1.0;0.0;0.109;0.141;0.601;;0.601;0.601
2013;Penamacor;0.711;0.0;0.0;0.0;1.0;1.0;0.043;0.148;0.8;;0.8;0.8
2013;Penedono;0.282;0.282;0.282;0.282;0.282;0.282;0.016;0.056;0.502;;0.502;0.502
2013;Penela;0.293;0.171;0.293;0.293;0.293;0.293;0.037;0.229;0.903;;0.903;0.903
2013;Peniche;0.091;0.0;0.066;0.0;0.679;1.0;0.284;0.247;0.539;;0.539;0.539
2013;Peso da Régua;0.321;0.209;0.153;0.369;0.707;0.882;0.539;0.321;0.837;;0.837;0.837
2013;Pinhel;0.331;0.0;0.0;0.0;1.0;0.286;0.134;0.079;0.519;;0.519;0.519
2013;Pombal;0.105;0.456;0.15;0.206;1.0;0.962;0.46;0.346;0.514;;0.514;0.514
2013;Ponta Delgada;0.763;0.575;0.369;0.16;1.0;0.495;1.0;0.376;0.77;;0.77;0.77
2013;Ponta do Sol;0.0;0.289;0.066;0.289;0.972;0.289;0.128;0.139;0.925;;0.925;0.925
