Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI ,Valor GMM
2021.0,Fronteira,Cursos Tecnológicos e Profissionais,10º ano,10.0,10.0,1010.3
2021.0,Fronteira,Cursos Tecnológicos e Profissionais,11º ano,10.0,10.0,1010.3
2021.0,Fronteira,Cursos Tecnológicos e Profissionais,12º ano,10.0,10.0,1010.3
2021.0,Funchal,Cursos gerais,10º ano,12.8,1403.0,1264.8
2021.0,Funchal,Cursos gerais,11º ano,10.0,1403.0,1264.8
2021.0,Funchal,Cursos gerais,12º ano,16.9,1403.0,1264.8
2021.0,Funchal,Cursos Tecnológicos e Profissionais,10º ano,10.5,1403.0,1264.8
2021.0,Funchal,Cursos Tecnológicos e Profissionais,11º ano,10.0,1403.0,1264.8
2021.0,Funchal,Cursos Tecnológicos e Profissionais,12º ano,26.3,1403.0,1264.8
2021.0,Fundão,Cursos gerais,10º ano,10.0,286.0,1055.1
2021.0,Fundão,Cursos gerais,11º ano,10.0,286.0,1055.1
2021.0,Fundão,Cursos gerais,12º ano,10.0,286.0,1055.1
2021.0,Fundão,Cursos Tecnológicos e Profissionais,10º ano,10.0,286.0,1055.1
2021.0,Fundão,Cursos Tecnológicos e Profissionais,11º ano,10.0,286.0,1055.1
2021.0,Fundão,Cursos Tecnológicos e Profissionais,12º ano,10.0,286.0,1055.1
2021.0,Gavião,Cursos gerais,10º ano,10.0,28.0,858.2
2021.0,Gavião,Cursos gerais,11º ano,10.0,28.0,858.2
2021.0,Gavião,Cursos gerais,12º ano,10.0,28.0,858.2
2021.0,Gavião,Cursos Tecnológicos e Profissionais,10º ano,10.0,28.0,858.2
2021.0,Gavião,Cursos Tecnológicos e Profissionais,11º ano,11.1,28.0,858.2
2021.0,Gavião,Cursos Tecnológicos e Profissionais,12º ano,10.0,28.0,858.2
2021.0,Góis,Cursos gerais,10º ano,10.0,18.0,876.8
2021.0,Góis,Cursos gerais,11º ano,10.0,18.0,876.8
2021.0,Góis,Cursos gerais,12º ano,10.0,18.0,876.8
2021.0,Góis,Cursos Tecnológicos e Profissionais,10º ano,10.0,18.0,876.8
2021.0,Góis,Cursos Tecnológicos e Profissionais,11º ano,10.0,18.0,876.8
2021.0,Góis,Cursos Tecnológicos e Profissionais,12º ano,10.0,18.0,876.8
2021.0,Golegã,Cursos gerais,10º ano,10.0,31.0,1019.9
2021.0,Golegã,Cursos gerais,11º ano,10.0,31.0,1019.9
2021.0,Golegã,Cursos gerais,12º ano,17.6,31.0,1019.9
2021.0,Golegã,Cursos Tecnológicos e Profissionais,10º ano,10.0,31.0,1019.9
2021.0,Golegã,Cursos Tecnológicos e Profissionais,11º ano,10.0,31.0,1019.9
2021.0,Golegã,Cursos Tecnológicos e Profissionais,12º ano,10.0,31.0,1019.9
2021.0,Gondomar,Cursos gerais,10º ano,10.0,2507.0,1080.8
2021.0,Gondomar,Cursos gerais,11º ano,10.0,2507.0,1080.8
2021.0,Gondomar,Cursos gerais,12º ano,10.0,2507.0,1080.8
2021.0,Gondomar,Cursos Tecnológicos e Profissionais,10º ano,10.0,2507.0,1080.8
2021.0,Gondomar,Cursos Tecnológicos e Profissionais,11º ano,10.0,2507.0,1080.8
2021.0,Gondomar,Cursos Tecnológicos e Profissionais,12º ano,10.0,2507.0,1080.8
2021.0,Gouveia,Cursos gerais,10º ano,10.0,147.0,951.6
2021.0,Gouveia,Cursos gerais,11º ano,10.0,147.0,951.6
2021.0,Gouveia,Cursos gerais,12º ano,10.0,147.0,951.6
2021.0,Gouveia,Cursos Tecnológicos e Profissionais,10º ano,10.0,147.0,951.6
2021.0,Gouveia,Cursos Tecnológicos e Profissionais,11º ano,10.0,147.0,951.6
2021.0,Gouveia,Cursos Tecnológicos e Profissionais,12º ano,19.6,147.0,951.6
2021.0,Grândola,Cursos gerais,10º ano,14.7,110.0,1143.8
2021.0,Grândola,Cursos gerais,11º ano,10.0,110.0,1143.8
2021.0,Grândola,Cursos gerais,12º ano,21.1,110.0,1143.8
2021.0,Grândola,Cursos Tecnológicos e Profissionais,10º ano,10.0,110.0,1143.8
2021.0,Grândola,Cursos Tecnológicos e Profissionais,11º ano,10.0,110.0,1143.8
2021.0,Grândola,Cursos Tecnológicos e Profissionais,12º ano,10.0,110.0,1143.8
2021.0,Guarda,Cursos gerais,10º ano,13.5,453.0,1176.3
2021.0,Guarda,Cursos gerais,11º ano,10.0,453.0,1176.3
2021.0,Guarda,Cursos gerais,12º ano,10.0,453.0,1176.3
2021.0,Guarda,Cursos Tecnológicos e Profissionais,10º ano,10.0,453.0,1176.3
2021.0,Guarda,Cursos Tecnológicos e Profissionais,11º ano,10.0,453.0,1176.3
2021.0,Guarda,Cursos Tecnológicos e Profissionais,12º ano,11.0,453.0,1176.3
2021.0,Guimarães,Cursos gerais,10º ano,10.0,455.0,1061.8
2021.0,Guimarães,Cursos gerais,11º ano,10.0,455.0,1061.8
2021.0,Guimarães,Cursos gerais,12º ano,10.0,455.0,1061.8
2021.0,Guimarães,Cursos Tecnológicos e Profissionais,10º ano,10.0,455.0,1061.8
2021.0,Guimarães,Cursos Tecnológicos e Profissionais,11º ano,10.0,455.0,1061.8
2021.0,Guimarães,Cursos Tecnológicos e Profissionais,12º ano,12.6,455.0,1061.8
2021.0,Horta,Cursos gerais,10º ano,19.5,133.0,1174.4
2021.0,Horta,Cursos gerais,11º ano,10.0,133.0,1174.4
2021.0,Horta,Cursos gerais,12º ano,15.9,133.0,1174.4
2021.0,Horta,Cursos Tecnológicos e Profissionais,10º ano,23.5,133.0,1174.4
2021.0,Horta,Cursos Tecnológicos e Profissionais,11º ano,14.6,133.0,1174.4
2021.0,Horta,Cursos Tecnológicos e Profissionais,12º ano,15.8,133.0,1174.4
2021.0,Idanha-a-Nova,Cursos gerais,10º ano,20.7,158.0,986.0
2021.0,Idanha-a-Nova,Cursos gerais,11º ano,13.8,158.0,986.0
2021.0,Idanha-a-Nova,Cursos gerais,12º ano,10.0,158.0,986.0
2021.0,Idanha-a-Nova,Cursos Tecnológicos e Profissionais,10º ano,10.0,158.0,986.0
2021.0,Idanha-a-Nova,Cursos Tecnológicos e Profissionais,11º ano,10.0,158.0,986.0
2021.0,Idanha-a-Nova,Cursos Tecnológicos e Profissionais,12º ano,22.6,158.0,986.0
2021.0,Ílhavo,Cursos gerais,10º ano,10.0,354.0,1247.8
2021.0,Ílhavo,Cursos gerais,11º ano,10.0,354.0,1247.8
2021.0,Ílhavo,Cursos gerais,12º ano,12.4,354.0,1247.8
2021.0,Ílhavo,Cursos Tecnológicos e Profissionais,10º ano,10.0,354.0,1247.8
2021.0,Ílhavo,Cursos Tecnológicos e Profissionais,11º ano,10.0,354.0,1247.8
2021.0,Ílhavo,Cursos Tecnológicos e Profissionais,12º ano,14.9,354.0,1247.8
2021.0,Lagoa,Cursos gerais,10º ano,13.8,270.0,1113.2
2021.0,Lagoa,Cursos gerais,11º ano,10.0,270.0,1113.2
2021.0,Lagoa,Cursos gerais,12º ano,10.0,270.0,1113.2
2021.0,Lagoa,Cursos Tecnológicos e Profissionais,10º ano,10.0,270.0,1113.2
2021.0,Lagoa,Cursos Tecnológicos e Profissionais,11º ano,10.0,270.0,1113.2
2021.0,Lagoa,Cursos Tecnológicos e Profissionais,12º ano,38.7,270.0,1113.2
2021.0,Lagoa [R.A.A.],Cursos gerais,10º ano,25.9,642.0,980.7
2021.0,Lagoa [R.A.A.],Cursos gerais,11º ano,10.0,642.0,980.7
2021.0,Lagoa [R.A.A.],Cursos gerais,12º ano,25.0,642.0,980.7
2021.0,Lagoa [R.A.A.],Cursos Tecnológicos e Profissionais,10º ano,32.6,642.0,980.7
2021.0,Lagoa [R.A.A.],Cursos Tecnológicos e Profissionais,11º ano,13.6,642.0,980.7
2021.0,Lagoa [R.A.A.],Cursos Tecnológicos e Profissionais,12º ano,34.4,642.0,980.7
2021.0,Lagos,Cursos gerais,10º ano,23.5,197.0,1056.6
2021.0,Lagos,Cursos gerais,11º ano,10.0,197.0,1056.6
2021.0,Lagos,Cursos gerais,12º ano,11.6,197.0,1056.6
2021.0,Lagos,Cursos Tecnológicos e Profissionais,10º ano,10.0,197.0,1056.6
2021.0,Lagos,Cursos Tecnológicos e Profissionais,11º ano,10.0,197.0,1056.6
2021.0,Lagos,Cursos Tecnológicos e Profissionais,12º ano,34.2,197.0,1056.6
2021.0,Lajes das Flores,Cursos gerais,10º ano,10.0,11.0,1062.2
2021.0,Lajes das Flores,Cursos gerais,11º ano,10.0,11.0,1062.2
2021.0,Lajes das Flores,Cursos gerais,12º ano,10.0,11.0,1062.2
2021.0,Lajes das Flores,Cursos Tecnológicos e Profissionais,10º ano,10.0,11.0,1062.2
2021.0,Lajes das Flores,Cursos Tecnológicos e Profissionais,11º ano,10.0,11.0,1062.2
2021.0,Lajes das Flores,Cursos Tecnológicos e Profissionais,12º ano,10.0,11.0,1062.2
2021.0,Lajes do Pico,Cursos gerais,10º ano,10.0,32.0,926.2
2021.0,Lajes do Pico,Cursos gerais,11º ano,10.0,32.0,926.2
2021.0,Lajes do Pico,Cursos gerais,12º ano,10.0,32.0,926.2
2021.0,Lajes do Pico,Cursos Tecnológicos e Profissionais,10º ano,10.0,32.0,926.2
2021.0,Lajes do Pico,Cursos Tecnológicos e Profissionais,11º ano,10.0,32.0,926.2
2021.0,Lajes do Pico,Cursos Tecnológicos e Profissionais,12º ano,10.0,32.0,926.2
2021.0,Lamego,Cursos gerais,10º ano,10.0,247.0,984.5
2021.0,Lamego,Cursos gerais,11º ano,10.0,247.0,984.5
2021.0,Lamego,Cursos gerais,12º ano,10.0,247.0,984.5
2021.0,Lamego,Cursos Tecnológicos e Profissionais,10º ano,10.0,247.0,984.5
2021.0,Lamego,Cursos Tecnológicos e Profissionais,11º ano,10.0,247.0,984.5
2021.0,Lamego,Cursos Tecnológicos e Profissionais,12º ano,10.0,247.0,984.5
2021.0,Leiria,Cursos gerais,10º ano,10.0,593.0,1202.6
2021.0,Leiria,Cursos gerais,11º ano,10.0,593.0,1202.6
2021.0,Leiria,Cursos gerais,12º ano,10.0,593.0,1202.6
2021.0,Leiria,Cursos Tecnológicos e Profissionais,10º ano,10.0,593.0,1202.6
2021.0,Leiria,Cursos Tecnológicos e Profissionais,11º ano,10.0,593.0,1202.6
2021.0,Leiria,Cursos Tecnológicos e Profissionais,12º ano,11.1,593.0,1202.6
2021.0,Lisboa,Cursos gerais,10º ano,10.3,8914.0,1752.0
2021.0,Lisboa,Cursos gerais,11º ano,10.0,8914.0,1752.0
2021.0,Lisboa,Cursos gerais,12º ano,13.4,8914.0,1752.0
2021.0,Lisboa,Cursos Tecnológicos e Profissionais,10º ano,10.0,8914.0,1752.0
2021.0,Lisboa,Cursos Tecnológicos e Profissionais,11º ano,10.0,8914.0,1752.0
2021.0,Lisboa,Cursos Tecnológicos e Profissionais,12º ano,24.0,8914.0,1752.0
2021.0,Loulé,Cursos gerais,10º ano,12.0,568.0,1114.2
2021.0,Loulé,Cursos gerais,11º ano,10.0,568.0,1114.2
2021.0,Loulé,Cursos gerais,12º ano,11.7,568.0,1114.2
2021.0,Loulé,Cursos Tecnológicos e Profissionais,10º ano,10.0,568.0,1114.2
2021.0,Loulé,Cursos Tecnológicos e Profissionais,11º ano,10.0,568.0,1114.2
2021.0,Loulé,Cursos Tecnológicos e Profissionais,12º ano,30.7,568.0,1114.2
2021.0,Loures,Cursos gerais,10º ano,14.5,2492.0,1285.4
2021.0,Loures,Cursos gerais,11º ano,10.0,2492.0,1285.4
2021.0,Loures,Cursos gerais,12º ano,15.4,2492.0,1285.4
2021.0,Loures,Cursos Tecnológicos e Profissionais,10º ano,10.0,2492.0,1285.4
2021.0,Loures,Cursos Tecnológicos e Profissionais,11º ano,10.0,2492.0,1285.4
2021.0,Loures,Cursos Tecnológicos e Profissionais,12º ano,29.4,2492.0,1285.4
2021.0,Lourinhã,Cursos gerais,10º ano,24.4,188.0,1077.0
2021.0,Lourinhã,Cursos gerais,11º ano,10.0,188.0,1077.0
2021.0,Lourinhã,Cursos gerais,12º ano,12.3,188.0,1077.0
2021.0,Lourinhã,Cursos Tecnológicos e Profissionais,10º ano,10.0,188.0,1077.0
2021.0,Lourinhã,Cursos Tecnológicos e Profissionais,11º ano,12.1,188.0,1077.0
2021.0,Lourinhã,Cursos Tecnológicos e Profissionais,12º ano,38.7,188.0,1077.0
2021.0,Lousã,Cursos gerais,10º ano,11.4,142.0,1065.3
2021.0,Lousã,Cursos gerais,11º ano,10.0,142.0,1065.3
2021.0,Lousã,Cursos gerais,12º ano,10.0,142.0,1065.3
2021.0,Lousã,Cursos Tecnológicos e Profissionais,10º ano,11.2,142.0,1065.3
2021.0,Lousã,Cursos Tecnológicos e Profissionais,11º ano,10.0,142.0,1065.3
2021.0,Lousã,Cursos Tecnológicos e Profissionais,12º ano,10.0,142.0,1065.3
2021.0,Lousada,Cursos gerais,10º ano,10.0,342.0,927.7
2021.0,Lousada,Cursos gerais,11º ano,10.0,342.0,927.7
2021.0,Lousada,Cursos gerais,12º ano,10.0,342.0,927.7
2021.0,Lousada,Cursos Tecnológicos e Profissionais,10º ano,10.0,342.0,927.7
2021.0,Lousada,Cursos Tecnológicos e Profissionais,11º ano,12.3,342.0,927.7
2021.0,Lousada,Cursos Tecnológicos e Profissionais,12º ano,10.0,342.0,927.7
2021.0,Mação,Cursos gerais,10º ano,10.0,23.0,939.5
2021.0,Mação,Cursos gerais,11º ano,10.0,23.0,939.5
2021.0,Mação,Cursos gerais,12º ano,10.0,23.0,939.5
2021.0,Mação,Cursos Tecnológicos e Profissionais,10º ano,10.0,23.0,939.5
2021.0,Mação,Cursos Tecnológicos e Profissionais,11º ano,10.0,23.0,939.5
2021.0,Mação,Cursos Tecnológicos e Profissionais,12º ano,10.0,23.0,939.5
2021.0,Macedo de Cavaleiros,Cursos gerais,10º ano,10.0,207.0,979.8
2021.0,Macedo de Cavaleiros,Cursos gerais,11º ano,10.0,207.0,979.8
2021.0,Macedo de Cavaleiros,Cursos gerais,12º ano,11.1,207.0,979.8
2021.0,Macedo de Cavaleiros,Cursos Tecnológicos e Profissionais,10º ano,16.7,207.0,979.8
2021.0,Macedo de Cavaleiros,Cursos Tecnológicos e Profissionais,11º ano,10.0,207.0,979.8
2021.0,Macedo de Cavaleiros,Cursos Tecnológicos e Profissionais,12º ano,10.0,207.0,979.8
2021.0,Machico,Cursos gerais,10º ano,10.0,198.0,1142.0
2021.0,Machico,Cursos gerais,11º ano,10.0,198.0,1142.0
2021.0,Machico,Cursos gerais,12º ano,10.0,198.0,1142.0
2021.0,Machico,Cursos Tecnológicos e Profissionais,10º ano,31.4,198.0,1142.0
2021.0,Machico,Cursos Tecnológicos e Profissionais,11º ano,10.0,198.0,1142.0
2021.0,Machico,Cursos Tecnológicos e Profissionais,12º ano,10.0,198.0,1142.0
2021.0,Madalena,Cursos gerais,10º ano,10.0,60.0,994.2
2021.0,Madalena,Cursos gerais,11º ano,10.0,60.0,994.2
2021.0,Madalena,Cursos gerais,12º ano,18.2,60.0,994.2
2021.0,Madalena,Cursos Tecnológicos e Profissionais,10º ano,20.0,60.0,994.2
2021.0,Madalena,Cursos Tecnológicos e Profissionais,11º ano,10.0,60.0,994.2
2021.0,Madalena,Cursos Tecnológicos e Profissionais,12º ano,23.8,60.0,994.2
2021.0,Mafra,Cursos gerais,10º ano,10.0,343.0,1111.7
2021.0,Mafra,Cursos gerais,11º ano,10.0,343.0,1111.7
2021.0,Mafra,Cursos gerais,12º ano,20.0,343.0,1111.7
2021.0,Mafra,Cursos Tecnológicos e Profissionais,10º ano,10.0,343.0,1111.7
2021.0,Mafra,Cursos Tecnológicos e Profissionais,11º ano,10.0,343.0,1111.7
2021.0,Mafra,Cursos Tecnológicos e Profissionais,12º ano,38.7,343.0,1111.7
2021.0,Maia,Cursos gerais,10º ano,10.0,1454.0,1366.5
2021.0,Maia,Cursos gerais,11º ano,10.0,1454.0,1366.5
2021.0,Maia,Cursos gerais,12º ano,10.0,1454.0,1366.5
2021.0,Maia,Cursos Tecnológicos e Profissionais,10º ano,10.0,1454.0,1366.5
2021.0,Maia,Cursos Tecnológicos e Profissionais,11º ano,10.0,1454.0,1366.5
2021.0,Maia,Cursos Tecnológicos e Profissionais,12º ano,12.9,1454.0,1366.5
2021.0,Mangualde,Cursos gerais,10º ano,11.2,168.0,1209.3
2021.0,Mangualde,Cursos gerais,11º ano,10.0,168.0,1209.3
2021.0,Mangualde,Cursos gerais,12º ano,11.7,168.0,1209.3
2021.0,Mangualde,Cursos Tecnológicos e Profissionais,10º ano,10.0,168.0,1209.3
2021.0,Mangualde,Cursos Tecnológicos e Profissionais,11º ano,20.6,168.0,1209.3
2021.0,Mangualde,Cursos Tecnológicos e Profissionais,12º ano,30.8,168.0,1209.3
2021.0,Manteigas,Cursos gerais,10º ano,10.0,15.0,966.5
2021.0,Manteigas,Cursos gerais,11º ano,10.0,15.0,966.5
2021.0,Manteigas,Cursos gerais,12º ano,10.0,15.0,966.5
2021.0,Manteigas,Cursos Tecnológicos e Profissionais,10º ano,10.0,15.0,966.5
2021.0,Manteigas,Cursos Tecnológicos e Profissionais,11º ano,10.0,15.0,966.5
2021.0,Manteigas,Cursos Tecnológicos e Profissionais,12º ano,10.0,15.0,966.5
2021.0,Marco de Canaveses,Cursos gerais,10º ano,10.0,723.0,959.9
2021.0,Marco de Canaveses,Cursos gerais,11º ano,10.0,723.0,959.9
2021.0,Marco de Canaveses,Cursos gerais,12º ano,10.0,723.0,959.9
2021.0,Marco de Canaveses,Cursos Tecnológicos e Profissionais,10º ano,10.0,723.0,959.9
2021.0,Marco de Canaveses,Cursos Tecnológicos e Profissionais,11º ano,11.3,723.0,959.9
2021.0,Marco de Canaveses,Cursos Tecnológicos e Profissionais,12º ano,12.6,723.0,959.9
2021.0,Marinha Grande,Cursos gerais,10º ano,10.0,291.0,1387.8
2021.0,Marinha Grande,Cursos gerais,11º ano,10.0,291.0,1387.8
2021.0,Marinha Grande,Cursos gerais,12º ano,10.0,291.0,1387.8
2021.0,Marinha Grande,Cursos Tecnológicos e Profissionais,10º ano,10.0,291.0,1387.8
2021.0,Marinha Grande,Cursos Tecnológicos e Profissionais,11º ano,10.0,291.0,1387.8
2021.0,Marinha Grande,Cursos Tecnológicos e Profissionais,12º ano,13.3,291.0,1387.8
2021.0,Marvão,Cursos gerais,10º ano,10.0,26.0,871.0
2021.0,Marvão,Cursos gerais,11º ano,10.0,26.0,871.0
2021.0,Marvão,Cursos gerais,12º ano,10.0,26.0,871.0
2021.0,Marvão,Cursos Tecnológicos e Profissionais,10º ano,10.0,26.0,871.0
2021.0,Marvão,Cursos Tecnológicos e Profissionais,11º ano,10.0,26.0,871.0
2021.0,Marvão,Cursos Tecnológicos e Profissionais,12º ano,10.0,26.0,871.0
2021.0,Matosinhos,Cursos gerais,10º ano,12.9,2265.0,1423.7
2021.0,Matosinhos,Cursos gerais,11º ano,10.0,2265.0,1423.7
2021.0,Matosinhos,Cursos gerais,12º ano,10.0,2265.0,1423.7
2021.0,Matosinhos,Cursos Tecnológicos e Profissionais,10º ano,10.0,2265.0,1423.7
2021.0,Matosinhos,Cursos Tecnológicos e Profissionais,11º ano,10.0,2265.0,1423.7
2021.0,Matosinhos,Cursos Tecnológicos e Profissionais,12º ano,12.0,2265.0,1423.7
2021.0,Mealhada,Cursos gerais,10º ano,10.0,41.0,1185.9
2021.0,Mealhada,Cursos gerais,11º ano,10.0,41.0,1185.9
2021.0,Mealhada,Cursos gerais,12º ano,10.0,41.0,1185.9
2021.0,Mealhada,Cursos Tecnológicos e Profissionais,10º ano,10.0,41.0,1185.9
2021.0,Mealhada,Cursos Tecnológicos e Profissionais,11º ano,10.0,41.0,1185.9
2021.0,Mealhada,Cursos Tecnológicos e Profissionais,12º ano,13.7,41.0,1185.9
2021.0,Mêda,Cursos gerais,10º ano,10.0,29.0,919.2
2021.0,Mêda,Cursos gerais,11º ano,10.0,29.0,919.2
2021.0,Mêda,Cursos gerais,12º ano,10.0,29.0,919.2
2021.0,Mêda,Cursos Tecnológicos e Profissionais,10º ano,10.0,29.0,919.2
2021.0,Mêda,Cursos Tecnológicos e Profissionais,11º ano,10.0,29.0,919.2
2021.0,Mêda,Cursos Tecnológicos e Profissionais,12º ano,10.0,29.0,919.2
2021.0,Melgaço,Cursos gerais,10º ano,10.0,6.0,992.0
2021.0,Melgaço,Cursos gerais,11º ano,10.0,6.0,992.0
2021.0,Melgaço,Cursos gerais,12º ano,10.0,6.0,992.0
2021.0,Melgaço,Cursos Tecnológicos e Profissionais,10º ano,10.0,6.0,992.0
2021.0,Melgaço,Cursos Tecnológicos e Profissionais,11º ano,10.0,6.0,992.0
2021.0,Melgaço,Cursos Tecnológicos e Profissionais,12º ano,10.0,6.0,992.0
2021.0,Mértola,Cursos gerais,10º ano,18.7,60.0,919.2
2021.0,Mértola,Cursos gerais,11º ano,10.0,60.0,919.2
2021.0,Mértola,Cursos gerais,12º ano,14.3,60.0,919.2
2021.0,Mértola,Cursos Tecnológicos e Profissionais,10º ano,10.0,60.0,919.2
2021.0,Mértola,Cursos Tecnológicos e Profissionais,11º ano,10.0,60.0,919.2
2021.0,Mértola,Cursos Tecnológicos e Profissionais,12º ano,20.0,60.0,919.2
2021.0,Mesão Frio,Cursos gerais,10º ano,10.0,50.0,982.7
2021.0,Mesão Frio,Cursos gerais,11º ano,10.0,50.0,982.7
2021.0,Mesão Frio,Cursos gerais,12º ano,10.0,50.0,982.7
2021.0,Mesão Frio,Cursos Tecnológicos e Profissionais,10º ano,10.0,50.0,982.7
2021.0,Mesão Frio,Cursos Tecnológicos e Profissionais,11º ano,10.0,50.0,982.7
2021.0,Mesão Frio,Cursos Tecnológicos e Profissionais,12º ano,10.0,50.0,982.7
2021.0,Mira,Cursos gerais,10º ano,10.0,53.0,996.3
2021.0,Mira,Cursos gerais,11º ano,10.0,53.0,996.3
2021.0,Mira,Cursos gerais,12º ano,10.0,53.0,996.3
2021.0,Mira,Cursos Tecnológicos e Profissionais,10º ano,10.0,53.0,996.3
2021.0,Mira,Cursos Tecnológicos e Profissionais,11º ano,10.0,53.0,996.3
2021.0,Mira,Cursos Tecnológicos e Profissionais,12º ano,23.5,53.0,996.3
2021.0,Miranda do Corvo,Cursos gerais,10º ano,10.9,49.0,960.4
2021.0,Miranda do Corvo,Cursos gerais,11º ano,10.0,49.0,960.4
2021.0,Miranda do Corvo,Cursos gerais,12º ano,10.0,49.0,960.4
2021.0,Miranda do Corvo,Cursos Tecnológicos e Profissionais,10º ano,10.0,49.0,960.4
2021.0,Miranda do Corvo,Cursos Tecnológicos e Profissionais,11º ano,10.0,49.0,960.4
2021.0,Miranda do Corvo,Cursos Tecnológicos e Profissionais,12º ano,10.0,49.0,960.4
2021.0,Miranda do Douro,Cursos gerais,10º ano,10.0,46.0,934.9
2021.0,Miranda do Douro,Cursos gerais,11º ano,10.0,46.0,934.9
2021.0,Miranda do Douro,Cursos gerais,12º ano,11.1,46.0,934.9
2021.0,Miranda do Douro,Cursos Tecnológicos e Profissionais,10º ano,25.0,46.0,934.9
2021.0,Miranda do Douro,Cursos Tecnológicos e Profissionais,11º ano,10.0,46.0,934.9
2021.0,Miranda do Douro,Cursos Tecnológicos e Profissionais,12º ano,10.0,46.0,934.9
2021.0,Mirandela,Cursos gerais,10º ano,11.4,203.0,1032.1
2021.0,Mirandela,Cursos gerais,11º ano,10.0,203.0,1032.1
2021.0,Mirandela,Cursos gerais,12º ano,10.0,203.0,1032.1
2021.0,Mirandela,Cursos Tecnológicos e Profissionais,10º ano,10.0,203.0,1032.1
2021.0,Mirandela,Cursos Tecnológicos e Profissionais,11º ano,10.0,203.0,1032.1
2021.0,Mirandela,Cursos Tecnológicos e Profissionais,12º ano,16.1,203.0,1032.1
2021.0,Mogadouro,Cursos gerais,10º ano,15.9,92.0,938.2
2021.0,Mogadouro,Cursos gerais,11º ano,10.0,92.0,938.2
2021.0,Mogadouro,Cursos gerais,12º ano,12.0,92.0,938.2
2021.0,Mogadouro,Cursos Tecnológicos e Profissionais,10º ano,25.0,92.0,938.2
2021.0,Mogadouro,Cursos Tecnológicos e Profissionais,11º ano,10.0,92.0,938.2
2021.0,Mogadouro,Cursos Tecnológicos e Profissionais,12º ano,10.0,92.0,938.2
2021.0,Moimenta da Beira,Cursos gerais,10º ano,10.0,230.0,920.8
2021.0,Moimenta da Beira,Cursos gerais,11º ano,10.0,230.0,920.8
2021.0,Moimenta da Beira,Cursos gerais,12º ano,10.0,230.0,920.8
2021.0,Moimenta da Beira,Cursos Tecnológicos e Profissionais,10º ano,10.0,230.0,920.8
2021.0,Moimenta da Beira,Cursos Tecnológicos e Profissionais,11º ano,10.0,230.0,920.8
2021.0,Moimenta da Beira,Cursos Tecnológicos e Profissionais,12º ano,19.1,230.0,920.8
2021.0,Moita,Cursos gerais,10º ano,16.0,1566.0,1051.7
2021.0,Moita,Cursos gerais,11º ano,10.0,1566.0,1051.7
2021.0,Moita,Cursos gerais,12º ano,12.3,1566.0,1051.7
2021.0,Moita,Cursos Tecnológicos e Profissionais,10º ano,10.0,1566.0,1051.7
2021.0,Moita,Cursos Tecnológicos e Profissionais,11º ano,10.0,1566.0,1051.7
2021.0,Moita,Cursos Tecnológicos e Profissionais,12º ano,21.2,1566.0,1051.7
2021.0,Monção,Cursos gerais,10º ano,10.0,28.0,990.7
2021.0,Monção,Cursos gerais,11º ano,10.0,28.0,990.7
2021.0,Monção,Cursos gerais,12º ano,10.0,28.0,990.7
2021.0,Monção,Cursos Tecnológicos e Profissionais,10º ano,10.0,28.0,990.7
2021.0,Monção,Cursos Tecnológicos e Profissionais,11º ano,10.0,28.0,990.7
2021.0,Monção,Cursos Tecnológicos e Profissionais,12º ano,10.0,28.0,990.7
2021.0,Monchique,Cursos gerais,10º ano,10.0,10.0,933.4
2021.0,Monchique,Cursos gerais,11º ano,10.0,10.0,933.4
2021.0,Monchique,Cursos gerais,12º ano,10.0,10.0,933.4
2021.0,Monchique,Cursos Tecnológicos e Profissionais,10º ano,10.0,10.0,933.4
2021.0,Monchique,Cursos Tecnológicos e Profissionais,11º ano,10.0,10.0,933.4
2021.0,Monchique,Cursos Tecnológicos e Profissionais,12º ano,10.0,10.0,933.4
2021.0,Mondim de Basto,Cursos gerais,10º ano,10.0,62.0,869.5
2021.0,Mondim de Basto,Cursos gerais,11º ano,10.0,62.0,869.5
2021.0,Mondim de Basto,Cursos gerais,12º ano,10.0,62.0,869.5
2021.0,Mondim de Basto,Cursos Tecnológicos e Profissionais,10º ano,12.5,62.0,869.5
2021.0,Mondim de Basto,Cursos Tecnológicos e Profissionais,11º ano,10.7,62.0,869.5
2021.0,Mondim de Basto,Cursos Tecnológicos e Profissionais,12º ano,10.0,62.0,869.5
2021.0,Monforte,Cursos gerais,10º ano,10.0,200.0,1074.1
2021.0,Monforte,Cursos gerais,11º ano,10.0,200.0,1074.1
2021.0,Monforte,Cursos gerais,12º ano,10.0,200.0,1074.1
2021.0,Monforte,Cursos Tecnológicos e Profissionais,10º ano,10.0,200.0,1074.1
2021.0,Monforte,Cursos Tecnológicos e Profissionais,11º ano,10.0,200.0,1074.1
2021.0,Monforte,Cursos Tecnológicos e Profissionais,12º ano,10.0,200.0,1074.1
2021.0,Montalegre,Cursos gerais,10º ano,10.4,50.0,959.3
2021.0,Montalegre,Cursos gerais,11º ano,10.0,50.0,959.3
2021.0,Montalegre,Cursos gerais,12º ano,10.0,50.0,959.3
2021.0,Montalegre,Cursos Tecnológicos e Profissionais,10º ano,25.0,50.0,959.3
2021.0,Montalegre,Cursos Tecnológicos e Profissionais,11º ano,10.0,50.0,959.3
