Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor GMM
2020;Vagos;0.0;0.0;0.0;0.0;0.073;0.533;0.139;0.548;1046.8
2020;Vale de Cambra;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.753;1183.2
2020;Valongo;0.0;0.0;0.0;0.0;0.185;0.631;1.0;0.654;1117.0
2020;Velas;0.188;0.049;0.0;0.049;0.443;0.0;0.037;0.546;1045.6
2020;Vendas Novas;0.0;0.0;0.0;0.0;0.206;0.0;0.108;0.621;1095.4
2020;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;1.0;0.636;0.708;1153.0
2020;Vila da Praia da Vitória;0.115;0.0;0.0;0.0;0.017;0.0;0.691;0.595;1078.1
2020;Vila do Conde;0.0;0.0;0.0;0.0;0.289;0.22;0.556;0.737;1172.3
2020;Vila do Porto;0.028;0.045;0.0;0.045;0.0;0.045;0.091;1.0;1346.7
2020;Vila Franca de Xira;0.098;0.0;0.0;0.0;0.443;0.889;1.0;0.889;1273.3
2020;Vila Nova de Cerveira;0.0;0.0;0.0;0.115;0.0;0.0;0.001;0.673;1130.0
2020;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.0;0.806;0.682;1135.8
2020;Vila Nova de Gaia;0.003;0.0;0.0;0.0;0.118;0.0;1.0;0.783;1203.1
2020;Vila Real;0.0;0.0;0.0;0.0;0.035;0.0;0.655;0.651;1115.3
2020;Vila Velha de Ródão;0.014;0.014;0.014;0.014;0.014;0.014;0.024;1.0;1346.7
2020;Vila Viçosa;0.0;0.0;0.0;0.0;0.0;0.0;0.076;0.647;1112.9
2020;Viseu;0.0;0.0;0.0;0.0;0.0;0.293;1.0;0.576;1065.3
2021;Abrantes;0.341;0.0;0.0;0.0;0.146;0.105;0.503;0.73;1167.8
2021;Águeda;0.0;0.0;0.0;0.0;0.0;0.0;0.298;0.669;1127.5
2021;Alandroal;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.508;1020.1
2021;Albergaria-a-Velha;0.0;0.0;0.0;0.0;0.091;0.0;0.21;0.77;1194.1
2021;Albufeira;0.111;0.007;0.0;0.0;0.369;0.78;0.504;0.616;1092.3
2021;Alcácer do Sal;0.143;0.523;0.0;0.0;0.0;0.0;0.066;0.602;1082.9
2021;Alcanena;0.0;0.0;0.0;0.0;0.0;0.0;0.034;0.72;1161.3
2021;Alcobaça;0.0;0.0;0.0;0.0;0.045;0.213;0.351;0.589;1074.2
2021;Alcochete;0.0;0.0;0.0;0.0;0.0;0.585;0.16;1.0;1346.7
2021;Alenquer;0.373;0.0;0.0;0.01;0.446;0.324;0.335;0.839;1239.7
2021;Aljustrel;0.22;0.0;0.01;0.523;0.0;0.0;0.232;0.898;1278.8
2021;Almada;0.132;0.0;0.0;0.0;0.352;0.638;1.0;0.808;1219.6
2021;Almeirim;0.122;0.0;0.0;0.0;0.129;0.017;0.214;0.534;1037.7
2021;Alpiarça;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.501;1015.7
2021;Alvito;0.0;0.0;0.0;0.213;0.0;0.261;0.029;0.537;1039.8
2021;Amadora;0.289;0.0;0.0;0.0;0.296;0.878;1.0;1.0;1346.7
2021;Amares;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.545;1045.0
2021;Anadia;0.0;0.0;0.0;0.0;0.0;0.077;0.06;0.617;1092.7
2021;Angra do Heroísmo;0.101;0.551;0.0;0.0;0.404;0.582;0.849;0.679;1133.9
2021;Arouca;0.003;0.0;0.0;0.125;0.0;0.76;0.049;0.511;1022.5
2021;Arraiolos;0.0;0.038;0.0;0.0;0.0;0.0;0.006;0.546;1045.3
2021;Arruda dos Vinhos;0.0;0.15;0.0;0.139;0.0;0.951;0.071;0.69;1141.4
2021;Aveiro;0.0;0.0;0.0;0.0;0.0;0.087;0.688;0.953;1315.8
2021;Avis;0.0;0.0;0.0;0.0;0.0;0.0;0.128;0.537;1039.7
2021;Azambuja;0.042;0.0;0.0;0.209;0.115;0.443;0.253;0.671;1128.5
2021;Barcelos;0.0;0.0;0.0;0.0;0.0;0.0;0.195;0.527;1033.1
2021;Barreiro;0.0;0.0;0.0;0.0;0.028;0.383;1.0;0.767;1192.2
2021;Batalha;0.0;0.0;0.0;0.0;0.275;0.0;0.051;0.729;1167.3
2021;Beja;0.118;0.0;0.0;0.0;0.254;0.725;1.0;0.752;1182.2
2021;Benavente;0.084;0.0;0.0;0.0;0.181;0.286;0.418;0.763;1189.2
2021;Borba;0.0;0.0;0.0;0.0;0.0;0.0;0.17;0.501;1016.0
2021;Braga;0.0;0.0;0.0;0.0;0.0;0.213;1.0;0.831;1234.5
2021;Bragança;0.181;0.0;0.0;0.0;0.024;0.0;0.295;0.61;1088.2
2021;Cadaval;0.596;0.0;0.0;0.15;0.0;0.0;0.067;0.543;1043.3
2021;Caldas da Rainha;0.15;0.0;0.0;0.0;0.188;0.213;0.28;0.638;1106.5
2021;Calheta [R.A.M.];0.0;0.321;0.0;0.0;0.0;0.613;0.147;0.825;1230.9
2021;Câmara de Lobos;0.878;0.0;0.024;0.0;0.0;0.063;0.425;0.521;1028.8
2021;Campo Maior;0.0;0.0;0.0;0.0;0.0;0.0;0.242;1.0;1346.7
2021;Cantanhede;0.0;0.0;0.0;0.0;0.0;0.0;0.169;0.709;1153.6
2021;Carregal do Sal;0.0;0.024;0.0;0.0;0.233;1.0;0.047;0.599;1080.7
2021;Cartaxo;0.0;0.272;0.0;0.0;0.0;0.167;0.098;0.629;1100.4
2021;Cascais;0.077;0.0;0.0;0.0;0.199;0.397;1.0;0.92;1293.6
2021;Castelo Branco;0.261;0.0;0.0;0.0;0.0;0.321;0.636;0.591;1075.4
2021;Castro Verde;0.098;0.0;0.0;0.233;0.052;0.0;0.066;1.0;1346.7
2021;Celorico da Beira;0.0;0.063;0.0;0.0;0.0;0.0;0.061;0.627;1099.6
2021;Chamusca;0.073;0.0;0.0;0.0;0.0;0.0;0.053;0.554;1050.9
2021;Chaves;0.0;0.0;0.0;0.0;0.0;0.178;0.497;0.519;1027.9
2021;Cinfães;0.0;0.0;0.0;0.0;0.0;0.174;0.247;0.686;1138.3
2021;Coimbra;0.0;0.0;0.0;0.0;0.0;0.195;1.0;0.878;1265.5
2021;Condeixa-a-Nova;0.0;0.47;0.0;0.0;0.178;0.0;0.084;0.616;1092.1
2021;Constância;0.0;0.0;0.0;0.0;0.523;0.303;0.044;0.843;1242.4
2021;Coruche;0.07;0.0;0.0;0.028;0.0;0.0;0.37;0.584;1070.9
2021;Corvo;0.0;0.0;0.087;0.0;0.523;0.0;0.0;0.569;1060.7
2021;Covilhã;0.0;0.0;0.0;0.0;0.0;0.223;0.591;0.559;1054.3
2021;Cuba;0.0;0.003;0.0;0.0;0.0;0.0;0.096;0.603;1083.3
2021;Elvas;0.0;0.017;0.0;0.0;0.0;0.575;0.812;0.525;1031.7
2021;Entroncamento;0.0;0.0;0.0;0.0;0.0;0.282;0.311;0.797;1212.1
2021;Espinho;0.15;0.0;0.0;0.0;0.0;0.0;0.451;0.62;1095.0
2021;Esposende;0.0;0.0;0.0;0.021;0.01;0.0;0.028;0.574;1064.2
2021;Estarreja;0.0;0.0;0.0;0.0;0.0;0.031;0.484;1.0;1346.7
2021;Estremoz;0.035;0.0;0.0;0.0;0.0;0.0;0.288;0.553;1050.4
2021;Évora;0.0;0.0;0.0;0.0;0.003;0.188;0.677;0.802;1215.6
2021;Faro;0.0;0.0;0.0;0.0;0.0;0.679;1.0;0.866;1257.8
2021;Ferreira do Alentejo;0.0;0.0;0.0;0.0;0.523;0.0;0.128;0.616;1092.3
2021;Ferreira do Zêzere;0.564;0.0;0.0;0.0;0.0;0.0;0.018;0.505;1018.3
2021;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.0;0.702;0.869;1259.8
2021;Funchal;0.098;0.017;0.0;0.0;0.24;0.568;1.0;0.877;1264.8
2021;Fundão;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.56;1055.1
2021;Golegã;0.0;0.0;0.0;0.0;0.265;0.0;0.027;0.507;1019.9
2021;Gondomar;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.599;1080.8
2021;Grândola;0.164;0.0;0.0;0.0;0.387;0.0;0.127;0.694;1143.8
2021;Guarda;0.122;0.0;0.0;0.0;0.0;0.035;0.561;0.743;1176.3
2021;Guimarães;0.0;0.0;0.0;0.0;0.0;0.091;0.564;0.57;1061.8
2021;Horta;0.331;0.47;0.0;0.16;0.206;0.202;0.156;0.74;1174.4
2021;Ílhavo;0.0;0.0;0.0;0.0;0.084;0.171;0.436;0.851;1247.8
2021;Lagoa;0.132;0.0;0.0;0.0;0.0;1.0;0.33;0.648;1113.2
2021;Lagos;0.47;0.0;0.0;0.0;0.056;0.843;0.237;0.563;1056.6
2021;Lajes das Flores;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.571;1062.2
2021;Leiria;0.0;0.0;0.0;0.0;0.0;0.038;0.739;0.783;1202.6
2021;Lisboa;0.01;0.0;0.0;0.0;0.118;0.488;1.0;1.0;1346.7
2021;Loulé;0.07;0.0;0.0;0.0;0.059;0.721;0.707;0.649;1114.2
2021;Loures;0.157;0.0;0.0;0.0;0.188;0.676;1.0;0.908;1285.4
2021;Lourinhã;0.502;0.0;0.0;0.073;0.08;1.0;0.226;0.593;1077.0
2021;Lousã;0.049;0.042;0.0;0.0;0.0;0.0;0.167;0.576;1065.3
2021;Machico;0.0;0.746;0.0;0.0;0.0;0.0;0.238;0.691;1142.0
2021;Mafra;0.0;0.0;0.0;0.0;0.348;1.0;0.422;0.646;1111.7
2021;Maia;0.0;0.0;0.0;0.0;0.0;0.101;1.0;1.0;1346.7
2021;Mangualde;0.042;0.0;0.0;0.369;0.059;0.725;0.2;0.793;1209.3
2021;Marinha Grande;0.0;0.0;0.0;0.0;0.0;0.115;0.356;1.0;1346.7
2021;Matosinhos;0.101;0.0;0.0;0.0;0.0;0.07;1.0;1.0;1346.7
2021;Mealhada;0.0;0.0;0.0;0.0;0.0;0.129;0.039;0.758;1185.9
2021;Mirandela;0.049;0.0;0.0;0.0;0.0;0.213;0.245;0.526;1032.1
2021;Moita;0.209;0.0;0.0;0.0;0.08;0.39;1.0;0.555;1051.7
2021;Monforte;0.0;0.0;0.0;0.0;0.0;0.0;0.241;0.589;1074.1
2021;Montemor-o-Novo;0.195;0.0;0.0;0.0;0.094;0.0;0.093;0.532;1036.1
2021;Montemor-o-Velho;0.094;0.0;0.0;0.0;0.0;0.0;0.12;0.542;1042.7
2021;Montijo;0.094;0.0;0.0;0.0;0.261;0.425;1.0;0.66;1121.3
2021;Mora;1.0;0.0;0.0;0.0;0.063;0.0;0.011;0.521;1028.8
2021;Mortágua;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.576;1065.6
2021;Nazaré;0.024;0.0;0.0;0.0;0.028;0.0;0.089;0.6;1081.2
2021;Nelas;0.0;0.0;0.0;0.0;0.094;0.317;0.104;0.721;1161.7
2021;Óbidos;0.418;0.0;0.0;0.233;0.0;0.0;0.019;0.572;1062.9
2021;Odivelas;0.397;0.0;0.007;0.0;0.477;0.286;1.0;0.546;1045.5
2021;Oeiras;0.0;0.0;0.0;0.0;0.091;0.101;1.0;1.0;1346.7
2021;Oleiros;0.0;0.0;0.0;0.0;0.087;0.0;0.0;0.507;1019.9
2021;Olhão;0.146;0.233;0.0;0.0;0.146;0.0;0.564;0.537;1039.7
2021;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.0;0.0;0.199;0.695;1144.2
2021;Oliveira de Frades;0.108;0.0;0.0;0.0;0.0;0.0;0.009;0.69;1141.3
2021;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.0;0.0;0.233;0.67;1127.7
2021;Ourém;0.0;0.0;0.0;0.0;0.0;0.017;0.118;0.651;1115.1
2021;Ovar;0.202;0.0;0.0;0.0;0.0;0.206;0.635;0.75;1180.9
2021;Palmela;0.063;0.049;0.0;0.0;0.0;0.0;0.426;1.0;1346.7
2021;Paredes de Coura;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.521;1029.1
2021;Penacova;0.0;0.122;0.0;0.0;0.014;0.0;0.029;0.512;1023.0
2021;Penafiel;0.0;0.0;0.0;0.0;0.0;0.098;0.866;0.573;1063.7
2021;Penela;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.579;1067.3
2021;Peniche;0.0;0.108;0.0;0.0;0.125;0.251;0.215;0.553;1050.1
2021;Peso da Régua;0.0;0.0;0.0;0.0;0.0;0.0;0.431;0.542;1042.8
2021;Pombal;0.0;0.0;0.0;0.0;0.003;0.0;0.369;0.621;1095.6
2021;Ponta Delgada;0.321;0.491;0.0;0.0;0.084;0.063;1.0;0.751;1181.4
2021;Ponte de Sor;0.0;0.0;0.0;0.098;0.0;0.0;0.189;0.607;1086.1
2021;Portalegre;0.0;0.0;0.0;0.0;0.084;0.0;0.167;0.631;1101.8
2021;Portel;0.0;1.0;0.0;0.0;0.0;0.0;0.096;0.517;1026.5
2021;Portimão;0.042;0.0;0.0;0.0;0.024;0.732;1.0;0.631;1102.1
2021;Porto;0.0;0.0;0.0;0.0;0.0;0.111;1.0;1.0;1346.7
2021;Porto de Mós;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.745;1177.4
2021;Porto Santo;0.0;0.0;0.0;0.0;0.16;0.697;0.008;0.965;1323.5
2021;Póvoa de Varzim;0.0;0.0;0.0;0.0;0.0;0.659;0.492;0.579;1067.8
2021;Proença-a-Nova;0.0;0.0;0.0;0.0;0.0;0.0;0.027;0.562;1056.3
2021;Redondo;0.0;0.233;0.0;0.0;0.0;0.0;0.084;0.56;1055.0
2021;Reguengos de Monsaraz;0.0;0.348;0.0;0.15;0.31;0.603;0.284;0.567;1059.3
2021;Ribeira de Pena;0.0;0.286;0.0;0.0;0.0;0.0;0.051;0.716;1158.3
2021;Ribeira Grande;0.244;0.216;0.0;0.01;0.0;0.0;1.0;0.572;1063.0
2021;Rio Maior;0.0;0.0;0.0;0.0;0.0;0.411;0.152;0.673;1129.6
2021;Sabrosa;0.0;0.0;0.0;0.038;0.0;0.0;0.058;0.534;1037.6
2021;Salvaterra de Magos;0.014;0.0;0.0;0.077;0.0;0.188;0.194;0.544;1044.6
2021;Santa Comba Dão;0.01;0.0;0.0;0.087;0.0;0.0;0.067;0.514;1024.2
2021;Santa Cruz;0.0;0.233;0.0;0.0;0.0;0.0;0.435;0.731;1168.4
2021;Santa Cruz da Graciosa;0.0;0.0;0.0;0.0;0.063;0.0;0.17;0.634;1103.9
2021;Santa Cruz das Flores;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.723;1163.1
2021;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.216;0.932;0.712;1155.8
2021;Santarém;0.014;0.0;0.0;0.0;0.0;0.108;0.672;0.707;1152.1
2021;Santiago do Cacém;0.098;0.0;0.0;0.0;0.0;0.0;0.133;0.634;1104.2
2021;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.568;0.631;1102.1
2021;São Brás de Alportel;0.0;0.0;0.0;0.0;0.0;0.164;0.056;0.526;1032.4
2021;São João da Madeira;0.0;0.0;0.0;0.0;0.0;0.066;0.156;0.698;1146.7
2021;São João da Pesqueira;0.293;0.0;0.0;0.0;0.463;0.92;0.048;0.501;1015.8
2021;São Roque do Pico;0.627;0.0;0.0;0.0;0.481;0.0;0.016;0.58;1068.0
2021;Seixal;0.129;0.0;0.0;0.0;0.279;0.78;1.0;1.0;1346.7
2021;Sesimbra;0.192;0.0;0.0;0.0;0.272;0.822;0.665;0.57;1061.5
2021;Setúbal;0.0;0.0;0.0;0.0;0.216;0.213;1.0;0.916;1290.7
2021;Sever do Vouga;0.0;0.617;0.0;0.289;0.0;0.0;0.023;0.659;1120.5
2021;Silves;0.139;0.028;0.0;0.0;0.08;0.582;0.283;0.553;1050.4
2021;Sines;0.272;0.0;0.0;0.0;0.0;0.488;0.209;1.0;1346.7
2021;Sintra;0.15;0.0;0.0;0.0;0.338;0.648;1.0;0.921;1294.0
2021;Sobral de Monte Agraço;0.0;0.115;0.0;0.0;1.0;0.063;0.046;0.566;1059.0
2021;Soure;0.0;0.0;0.0;0.0;0.098;0.0;0.047;0.606;1085.2
2021;Sousel;0.0;0.0;0.0;0.0;0.0;0.115;0.079;0.512;1023.3
2021;Tabuaço;0.0;0.0;0.115;0.0;0.0;0.038;0.106;0.513;1023.7
2021;Tomar;0.038;0.0;0.0;0.0;0.185;0.296;0.433;0.618;1093.3
2021;Tondela;0.0;0.0;0.0;0.0;0.094;0.091;0.084;0.711;1154.9
2021;Torres Novas;0.0;0.0;0.0;0.0;0.0;0.38;0.19;0.696;1145.3
2021;Torres Vedras;0.0;0.0;0.0;0.0;0.0;0.603;0.532;0.641;1108.6
2021;Trancoso;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.501;1015.7
2021;Trofa;0.0;0.0;0.0;0.0;0.0;0.0;0.274;0.796;1211.5
2021;Vagos;0.017;0.0;0.0;0.122;0.0;0.582;0.137;0.567;1059.7
2021;Vale de Cambra;0.0;0.0;0.0;0.0;0.0;0.0;0.023;0.812;1221.8
2021;Valença;0.0;0.0;0.0;0.0;0.0;0.0;0.141;0.53;1034.8
2021;Valongo;0.0;0.0;0.0;0.0;0.007;0.178;1.0;0.715;1157.6
2021;Velas;0.087;0.0;0.0;0.0;0.167;0.0;0.024;0.54;1041.8
2021;Vendas Novas;0.167;0.0;0.0;0.0;0.0;0.0;0.123;0.599;1080.5
2021;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;0.003;0.668;0.772;1195.8
2021;Vidigueira;0.0;0.0;0.0;0.0;0.0;0.0;0.208;0.573;1063.6
2021;Vila da Praia da Vitória;0.01;0.0;0.0;0.216;0.042;0.056;0.578;0.619;1094.2
2021;Vila do Conde;0.0;0.0;0.0;0.0;0.0;0.0;0.499;0.802;1215.5
2021;Vila do Porto;0.0;0.0;0.0;0.003;0.0;0.348;0.068;1.0;1346.7
2021;Vila Franca de Xira;0.059;0.0;0.0;0.0;0.122;0.843;1.0;0.953;1315.6
2021;Vila Nova de Cerveira;0.0;0.0;0.0;0.0;0.0;0.188;0.008;0.707;1152.1
2021;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.014;0.785;0.769;1193.5
2021;Vila Nova de Gaia;0.098;0.0;0.0;0.0;0.153;0.0;1.0;0.841;1241.3
2021;Vila Nova de Poiares;0.0;0.0;0.0;0.0;0.0;0.397;0.043;0.549;1047.5
2021;Vila Real;0.0;0.0;0.0;0.0;0.0;0.233;0.629;0.689;1140.5
2021;Vila Real de Santo António;0.0;0.0;0.0;0.111;0.091;0.648;0.279;0.518;1027.2
2021;Vila Velha de Ródão;0.0;0.0;0.0;0.0;0.0;0.0;0.03;1.0;1346.7
2021;Vila Viçosa;0.0;0.0;0.0;0.348;0.0;0.105;0.063;0.657;1119.1
2021;Viseu;0.0;0.0;0.0;0.0;0.077;0.516;1.0;0.671;1128.8
2022;Abrantes;0.0;0.0;0.0;0.0;0.0;0.0;0.53;0.786;1204.7
2022;Águeda;0.0;0.0;0.0;0.0;0.052;0.0;0.354;0.767;1192.3
2022;Alandroal;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.618;1093.2
2022;Albergaria-a-Velha;0.091;0.0;0.0;0.0;0.0;0.0;0.227;0.863;1256.1
2022;Albufeira;0.066;0.0;0.0;0.0;0.505;0.69;0.73;0.661;1122.0
2022;Alcácer do Sal;0.028;0.0;0.0;0.0;0.0;0.0;0.066;0.668;1126.8
2022;Alcanena;0.0;0.0;0.0;0.0;0.0;0.0;0.068;0.814;1223.5
2022;Alcobaça;0.052;0.0;0.0;0.0;0.066;0.091;0.383;0.673;1130.1
2022;Alcochete;0.0;0.0;0.0;0.0;0.153;0.829;0.153;1.0;1346.7
2022;Alenquer;0.111;0.0;0.0;0.0;0.146;0.139;0.347;0.905;1284.0
2022;Alijó;0.0;0.0;0.031;0.0;0.0;0.174;0.101;0.517;1026.1
2022;Aljustrel;0.0;0.258;0.0;0.017;0.167;0.0;0.265;1.0;1346.7
2022;Almada;0.16;0.0;0.0;0.0;0.209;0.526;1.0;0.87;1260.3
2022;Almeirim;0.087;0.0;0.0;0.0;0.0;0.0;0.26;0.659;1120.3
2022;Almodôvar;0.066;0.0;0.0;0.0;0.0;0.0;0.053;0.552;1049.8
2022;Alpiarça;0.0;0.0;0.0;0.0;0.0;0.15;0.033;0.636;1105.4
2022;Alvaiázere;0.0;0.934;0.0;0.0;0.0;0.0;0.032;0.556;1052.2
2022;Alvito;0.0;0.056;0.0;0.063;0.0;0.334;0.027;0.701;1148.6
2022;Amadora;0.185;0.0;0.021;0.0;0.244;0.756;1.0;1.0;1346.7
2022;Amarante;0.0;0.0;0.0;0.0;0.0;0.0;0.743;0.548;1047.0
2022;Amares;0.07;0.0;0.0;0.0;0.0;0.0;0.086;0.573;1063.4
2022;Anadia;0.195;0.0;0.0;0.0;0.0;0.007;0.076;0.675;1131.4
2022;Angra do Heroísmo;0.422;0.436;0.0;0.0;0.0;1.0;0.655;0.759;1186.7
2022;Ansião;0.0;0.157;0.0;0.0;0.0;0.0;0.067;0.611;1088.6
2022;Arcos de Valdevez;0.0;0.0;0.0;0.0;0.0;0.22;0.016;0.597;1079.2
2022;Arouca;0.0;0.0;0.0;0.0;0.0;0.0;0.058;0.615;1091.2
2022;Arraiolos;0.122;0.0;0.0;0.0;0.373;0.0;0.001;0.62;1094.7
2022;Arruda dos Vinhos;0.0;0.481;0.0;0.0;0.0;0.585;0.074;0.767;1192.3
2022;Aveiro;0.0;0.0;0.0;0.0;0.0;0.118;0.787;1.0;1346.7
2022;Avis;0.0;0.0;0.0;0.0;0.0;0.0;0.119;0.595;1078.3
2022;Azambuja;0.049;0.0;0.0;0.0;0.0;0.15;0.292;0.68;1134.8
2022;Barcelos;0.0;0.0;0.0;0.0;0.0;0.0;0.241;0.616;1091.8
2022;Barreiro;0.108;0.0;0.0;0.0;0.056;0.383;1.0;0.838;1239.1
2022;Batalha;0.084;0.0;0.0;0.0;0.0;0.0;0.09;0.801;1214.5
2022;Beja;0.111;0.0;0.0;0.0;0.143;0.355;1.0;0.821;1227.8
2022;Benavente;0.394;0.0;0.0;0.0;0.164;0.136;0.48;0.897;1278.6
2022;Bombarral;0.063;0.07;0.0;0.0;0.08;0.328;0.07;0.569;1061.0
2022;Borba;0.0;0.0;0.0;0.0;0.0;0.0;0.152;0.546;1045.9
2022;Braga;0.0;0.0;0.0;0.0;0.0;0.118;1.0;0.908;1286.0
2022;Bragança;0.094;0.0;0.0;0.0;0.014;0.15;0.303;0.695;1144.2
2022;Cadaval;0.676;0.0;0.0;0.0;0.0;0.812;0.082;0.635;1104.7
2022;Caldas da Rainha;0.132;0.0;0.0;0.0;0.265;0.268;0.319;0.708;1152.9
2022;Calheta [R.A.M.];0.167;0.0;0.0;0.0;0.0;0.697;0.131;0.854;1249.9
2022;Câmara de Lobos;0.578;1.0;0.0;0.0;0.631;0.0;0.366;0.578;1066.9
2022;Campo Maior;0.188;0.0;0.0;0.0;0.0;0.0;0.264;1.0;1346.7
2022;Cantanhede;0.0;0.0;0.0;0.0;0.0;0.0;0.174;0.741;1175.1
2022;Carregal do Sal;0.0;0.0;0.0;0.0;0.0;0.0;0.053;0.707;1152.4
2022;Cartaxo;0.188;0.334;0.0;0.017;0.07;0.972;0.093;0.734;1170.3
2022;Cascais;0.094;0.0;0.0;0.0;0.049;0.338;1.0;1.0;1346.7
2022;Castanheira de Pêra;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.519;1027.8
2022;Castelo Branco;0.035;0.0;0.0;0.0;0.028;0.331;0.707;0.66;1120.9
2022;Castelo de Vide;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.506;1018.8
2022;Castro Verde;0.0;0.0;0.0;0.0;0.0;0.348;0.074;1.0;1346.7
2022;Celorico da Beira;0.0;0.0;0.0;0.0;0.0;0.0;0.058;0.625;1098.2
2022;Chamusca;0.01;0.0;0.0;0.0;0.0;0.0;0.063;0.593;1076.6
2022;Chaves;0.0;0.0;0.0;0.0;0.0;0.0;0.536;0.619;1094.2
2022;Coimbra;0.0;0.0;0.0;0.0;0.0;0.153;1.0;0.977;1331.2
2022;Condeixa-a-Nova;0.0;0.087;0.0;0.0;0.094;0.0;0.062;0.707;1152.1
2022;Constância;0.296;0.0;0.0;0.0;0.0;0.0;0.039;0.916;1291.3
2022;Coruche;0.0;0.0;0.0;0.261;0.0;0.087;0.349;0.646;1111.6
2022;Corvo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.935;1303.9
2022;Covilhã;0.0;0.0;0.0;0.0;0.0;0.01;0.558;0.652;1115.6
2022;Cuba;0.0;0.017;0.0;0.066;0.0;0.0;0.129;0.63;1101.1
2022;Elvas;0.0;0.028;0.0;0.0;0.028;0.0;0.771;0.58;1068.3
2022;Entroncamento;0.157;0.052;0.0;0.021;0.0;0.47;0.328;0.891;1274.5
2022;Espinho;0.0;0.063;0.0;0.0;0.0;0.0;0.416;0.696;1145.1
2022;Esposende;0.0;0.0;0.0;0.0;0.0;0.0;0.128;0.575;1064.6
2022;Estarreja;0.077;0.0;0.0;0.0;0.0;0.373;0.488;1.0;1346.7
2022;Estremoz;0.0;0.0;0.0;0.0;0.0;0.0;0.304;0.625;1098.3
2022;Évora;0.0;0.0;0.0;0.021;0.003;0.094;0.651;0.903;1282.4
2022;Faro;0.108;0.0;0.0;0.0;0.0;0.533;1.0;0.932;1301.7
2022;Felgueiras;0.0;0.0;0.0;0.0;0.0;0.0;0.406;0.508;1020.7
2022;Ferreira do Alentejo;0.073;0.0;0.0;0.0;0.0;0.425;0.109;0.695;1144.2
2022;Ferreira do Zêzere;0.0;0.648;0.0;0.0;0.0;0.0;0.042;0.583;1070.0
2022;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.0;0.816;0.925;1297.2
2022;Fronteira;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.603;1083.3
2022;Funchal;0.167;0.0;0.0;0.0;0.202;0.376;1.0;0.923;1295.9
2022;Fundão;0.021;0.0;0.0;0.0;0.0;0.08;0.416;0.663;1123.0
2022;Golegã;0.697;0.0;0.0;0.0;0.39;0.0;0.03;0.636;1105.0
2022;Gondomar;0.045;0.0;0.0;0.0;0.0;0.129;1.0;0.69;1141.0
2022;Gouveia;0.0;0.0;0.0;0.0;0.0;0.362;0.166;0.511;1022.1
2022;Grândola;0.108;0.0;0.0;0.0;0.0;0.0;0.119;0.888;1272.5
2022;Guarda;0.0;0.0;0.0;0.0;0.0;0.0;0.559;0.829;1233.5
2022;Guimarães;0.0;0.0;0.0;0.0;0.0;0.0;0.578;0.633;1103.6
2022;Horta;0.523;1.0;0.0;0.718;0.164;0.0;0.089;0.8;1214.3
2022;Idanha-a-Nova;0.348;0.0;0.0;0.0;0.087;0.0;0.251;0.556;1052.5
2022;Ílhavo;0.223;0.0;0.0;0.0;0.108;0.429;0.442;0.949;1313.0
2022;Lagoa;0.261;0.202;0.0;0.0;0.314;1.0;0.411;0.73;1167.6
2022;Lagoa [R.A.A.];0.453;1.0;0.0;0.213;0.415;1.0;0.668;0.59;1074.5
2022;Lagos;0.47;0.0;0.0;0.289;0.338;1.0;0.332;0.635;1104.7
2022;Lajes das Flores;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.717;1158.8
2022;Lamego;0.0;0.164;0.0;0.0;0.0;0.132;0.309;0.534;1037.7
2022;Leiria;0.0;0.0;0.0;0.0;0.042;0.028;1.0;0.867;1258.5
